04-Aug-2014 16:04:05
D:\Secondlife-32\Matlab\BeadSynthesizerV3.0\Scripts\SynthesisLog_20140804-01.txt
BEAD PRODUCTION LOG
Chip serial code: BS3.0-PMF-07.30.14-ch01
Mixer cleaning time = 6.00 sec
Mixing time = 1.00 min 45.00 sec
Drop stabilization time = 30.00 sec
UV polymerization time = 2.00 min 30.00 sec
Polymerization channel = Polymerization
Resistances Mixer 1 = [Sm, Dy, Tm, CeTb, Eu, mix] [15.34  15.22  16.25  14.73  14.00   0.74]
Resistances Mix2r 2 = [Sm, Dy, Tm, CeTb, Eu, mix] [14.97  14.74  15.90  14.00  14.00   0.29]
Oil: ch = 3, press = 9.00 psi
Push Water: ch = 2, press = 5.50 psi
Lanthanide MFCS Channels: [Sm, Dy, Tm, CeTb, Eu]  [6,  7,  4,  1,  5,]
Lanthanide Valves: [Sm, Dy, Tm, CeTb, Eu]  [C2,  C3,  C4,  C6,  C1]
Mixer 1
Code#	Flow_Sm	Flow_Dy	Flow_Tm	Flow_CeTb	Flow_Eu	P_Sm	P_Dy	P_Tm	P_CeTb	P_Eu
04-Aug-2014 16:36:16 Setting valves: 24 to 1
04-Aug-2014 16:36:18 Setting valves: 23 to 0
04-Aug-2014 16:36:18 Setting valves: 26 to 0
04-Aug-2014 16:36:18 Setting valves: 19 to 0
04-Aug-2014 16:38:04 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
04-Aug-2014 16:38:04 Setting valves: 12  18 to 1  1
04-Aug-2014 16:38:04 Setting valves: 16 to 0
04-Aug-2014 16:38:05 Setting valves: 13 to 0
04-Aug-2014 16:38:22 Setting valves: 11 to 0
% Making Code # 7 = [0.00  0.00  0.05  0.74]
04-Aug-2014 16:41:27 Setting valves: 11 to 1
04-Aug-2014 16:41:27 Setting valves: 11 to 1
04-Aug-2014 16:41:28 Setting valves: 13 to 1
04-Aug-2014 16:41:28 Setting valves: 12  18 to 0  0
04-Aug-2014 16:41:28 Setting valves: 24 to 0
04-Aug-2014 16:41:30 Setting valves: 31 to 0
04-Aug-2014 16:41:37 Setting valves: 24 to 1
04-Aug-2014 16:41:38 Setting valves: 23 to 0
04-Aug-2014 16:41:38 Setting valves: 26 to 0
04-Aug-2014 16:41:38 Setting valves: 19 to 0
04-Aug-2014 16:43:24 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
04-Aug-2014 16:43:24 Setting valves: 12  18 to 1  1
04-Aug-2014 16:43:24 Setting valves: 16 to 0
04-Aug-2014 16:43:25 Setting valves: 13 to 0
04-Aug-2014 16:43:42 Setting valves: 11 to 0
% Making Code # 8 = [0.00  0.00  0.15  0.74]
04-Aug-2014 16:46:47 Setting valves: 11 to 1
04-Aug-2014 16:46:47 Setting valves: 11 to 1
04-Aug-2014 16:46:48 Setting valves: 13 to 1
04-Aug-2014 16:46:48 Setting valves: 12  18 to 0  0
04-Aug-2014 16:46:48 Setting valves: 24 to 0
04-Aug-2014 16:46:50 Setting valves: 31 to 0
04-Aug-2014 16:46:57 Setting valves: 24 to 1
04-Aug-2014 16:46:58 Setting valves: 20 to 0
04-Aug-2014 16:46:58 Setting valves: 19 to 0
04-Aug-2014 16:48:44 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
04-Aug-2014 16:48:44 Setting valves: 12  18 to 1  1
04-Aug-2014 16:48:44 Setting valves: 16 to 0
04-Aug-2014 16:48:44 Setting valves: 13 to 0
04-Aug-2014 16:49:02 Setting valves: 11 to 0
% Making Code # 9 = [0.04  0.00  0.00  0.00]
04-Aug-2014 16:52:07 Setting valves: 11 to 1
04-Aug-2014 16:52:07 Setting valves: 11 to 1
04-Aug-2014 16:52:08 Setting valves: 13 to 1
04-Aug-2014 16:52:08 Setting valves: 12  18 to 0  0
04-Aug-2014 16:52:08 Setting valves: 24 to 0
04-Aug-2014 16:52:10 Setting valves: 31 to 0
04-Aug-2014 16:52:17 Setting valves: 24 to 1
04-Aug-2014 16:52:18 Setting valves: 20 to 0
04-Aug-2014 16:52:18 Setting valves: 23 to 0
04-Aug-2014 16:52:18 Setting valves: 19 to 0
04-Aug-2014 16:54:04 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
04-Aug-2014 16:54:04 Setting valves: 12  18 to 1  1
04-Aug-2014 16:54:04 Setting valves: 16 to 0
04-Aug-2014 16:54:05 Setting valves: 13 to 0
04-Aug-2014 16:54:22 Setting valves: 11 to 0
% Making Code # 10 = [0.04  0.00  0.05  0.00]
04-Aug-2014 16:57:27 Setting valves: 11 to 1
04-Aug-2014 16:57:27 Setting valves: 11 to 1
04-Aug-2014 16:57:28 Setting valves: 13 to 1
04-Aug-2014 16:57:28 Setting valves: 12  18 to 0  0
04-Aug-2014 16:57:28 Setting valves: 24 to 0
04-Aug-2014 16:57:30 Setting valves: 31 to 0
04-Aug-2014 16:57:37 Setting valves: 24 to 1
04-Aug-2014 16:57:38 Setting valves: 20 to 0
04-Aug-2014 16:57:38 Setting valves: 23 to 0
04-Aug-2014 16:57:38 Setting valves: 19 to 0
04-Aug-2014 16:59:24 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
04-Aug-2014 16:59:24 Setting valves: 12  18 to 1  1
04-Aug-2014 16:59:24 Setting valves: 16 to 0
04-Aug-2014 16:59:25 Setting valves: 13 to 0
04-Aug-2014 16:59:42 Setting valves: 11 to 0
% Making Code # 11 = [0.04  0.00  0.15  0.00]
04-Aug-2014 17:02:47 Setting valves: 11 to 1
04-Aug-2014 17:02:47 Setting valves: 11 to 1
04-Aug-2014 17:02:48 Setting valves: 13 to 1
04-Aug-2014 17:02:48 Setting valves: 12  18 to 0  0
04-Aug-2014 17:02:48 Setting valves: 24 to 0
04-Aug-2014 17:02:50 Setting valves: 31 to 0
04-Aug-2014 17:02:57 Setting valves: 24 to 1
04-Aug-2014 17:02:58 Setting valves: 20 to 0
04-Aug-2014 17:02:58 Setting valves: 23 to 0
04-Aug-2014 17:02:58 Setting valves: 19 to 0
04-Aug-2014 17:04:44 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
04-Aug-2014 17:04:44 Setting valves: 12  18 to 1  1
04-Aug-2014 17:04:44 Setting valves: 16 to 0
04-Aug-2014 17:04:45 Setting valves: 13 to 0
04-Aug-2014 17:05:02 Setting valves: 11 to 0
% Making Code # 12 = [0.04  0.00  0.35  0.00]
04-Aug-2014 17:08:07 Setting valves: 11 to 1
04-Aug-2014 17:08:07 Setting valves: 11 to 1
04-Aug-2014 17:08:08 Setting valves: 13 to 1
04-Aug-2014 17:08:08 Setting valves: 12  18 to 0  0
04-Aug-2014 17:08:09 Setting valves: 24 to 0
04-Aug-2014 17:08:10 Setting valves: 31 to 0
04-Aug-2014 17:08:17 Setting valves: 24 to 1
04-Aug-2014 17:08:18 Setting valves: 20 to 0
04-Aug-2014 17:08:18 Setting valves: 23 to 0
04-Aug-2014 17:08:18 Setting valves: 19 to 0
04-Aug-2014 17:10:04 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
04-Aug-2014 17:10:04 Setting valves: 12  18 to 1  1
04-Aug-2014 17:10:04 Setting valves: 16 to 0
04-Aug-2014 17:10:05 Setting valves: 13 to 0
04-Aug-2014 17:10:22 Setting valves: 11 to 0
% Making Code # 13 = [0.04  0.00  0.77  0.00]
04-Aug-2014 17:13:27 Setting valves: 11 to 1
04-Aug-2014 17:13:27 Setting valves: 11 to 1
04-Aug-2014 17:13:28 Setting valves: 13 to 1
04-Aug-2014 17:13:28 Setting valves: 12  18 to 0  0
04-Aug-2014 17:13:28 Setting valves: 24 to 0
04-Aug-2014 17:13:30 Setting valves: 31 to 0
04-Aug-2014 17:13:36 Setting valves: 24 to 1
04-Aug-2014 17:13:38 Setting valves: 20 to 0
04-Aug-2014 17:13:38 Setting valves: 26 to 0
04-Aug-2014 17:13:38 Setting valves: 19 to 0
04-Aug-2014 17:15:24 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
04-Aug-2014 17:15:24 Setting valves: 12  18 to 1  1
04-Aug-2014 17:15:24 Setting valves: 16 to 0
04-Aug-2014 17:15:25 Setting valves: 13 to 0
04-Aug-2014 17:15:42 Setting valves: 11 to 0
% Making Code # 14 = [0.04  0.00  0.00  0.74]
04-Aug-2014 17:18:47 Setting valves: 11 to 1
04-Aug-2014 17:18:47 Setting valves: 11 to 1
04-Aug-2014 17:18:48 Setting valves: 13 to 1
04-Aug-2014 17:18:48 Setting valves: 12  18 to 0  0
04-Aug-2014 17:18:48 Setting valves: 24 to 0
04-Aug-2014 17:18:50 Setting valves: 31 to 0
04-Aug-2014 17:18:57 Setting valves: 24 to 1
04-Aug-2014 17:18:58 Setting valves: 20 to 0
04-Aug-2014 17:18:58 Setting valves: 23 to 0
04-Aug-2014 17:18:58 Setting valves: 26 to 0
04-Aug-2014 17:18:58 Setting valves: 19 to 0
04-Aug-2014 17:20:44 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
04-Aug-2014 17:20:44 Setting valves: 12  18 to 1  1
04-Aug-2014 17:20:44 Setting valves: 16 to 0
04-Aug-2014 17:20:45 Setting valves: 13 to 0
04-Aug-2014 17:21:02 Setting valves: 11 to 0
% Making Code # 15 = [0.04  0.00  0.05  0.74]
04-Aug-2014 17:24:07 Setting valves: 11 to 1
04-Aug-2014 17:24:07 Setting valves: 11 to 1
04-Aug-2014 17:24:08 Setting valves: 13 to 1
04-Aug-2014 17:24:08 Setting valves: 12  18 to 0  0
04-Aug-2014 17:24:08 Setting valves: 24 to 0
04-Aug-2014 17:24:10 Setting valves: 31 to 0
04-Aug-2014 17:24:16 Setting valves: 24 to 1
04-Aug-2014 17:24:18 Setting valves: 20 to 0
04-Aug-2014 17:24:18 Setting valves: 23 to 0
04-Aug-2014 17:24:18 Setting valves: 26 to 0
04-Aug-2014 17:24:18 Setting valves: 19 to 0
04-Aug-2014 17:26:04 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
04-Aug-2014 17:26:04 Setting valves: 12  18 to 1  1
04-Aug-2014 17:26:04 Setting valves: 16 to 0
04-Aug-2014 17:26:06 Setting valves: 13 to 0
04-Aug-2014 17:26:22 Setting valves: 11 to 0
% Making Code # 16 = [0.04  0.00  0.15  0.74]
04-Aug-2014 17:29:27 Setting valves: 11 to 1
04-Aug-2014 17:29:27 Setting valves: 11 to 1
04-Aug-2014 17:29:28 Setting valves: 13 to 1
04-Aug-2014 17:29:28 Setting valves: 12  18 to 0  0
04-Aug-2014 17:29:28 Setting valves: 24 to 0
04-Aug-2014 17:29:30 Setting valves: 31 to 0
04-Aug-2014 17:29:37 Setting valves: 24 to 1
04-Aug-2014 17:29:38 Setting valves: 20 to 0
04-Aug-2014 17:29:38 Setting valves: 19 to 0
04-Aug-2014 17:31:24 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
04-Aug-2014 17:31:24 Setting valves: 12  18 to 1  1
04-Aug-2014 17:31:24 Setting valves: 16 to 0
04-Aug-2014 17:31:25 Setting valves: 13 to 0
04-Aug-2014 17:31:42 Setting valves: 11 to 0
% Making Code # 17 = [0.11  0.00  0.00  0.00]
04-Aug-2014 17:34:47 Setting valves: 11 to 1
04-Aug-2014 17:34:47 Setting valves: 11 to 1
04-Aug-2014 17:34:48 Setting valves: 13 to 1
04-Aug-2014 17:34:48 Setting valves: 12  18 to 0  0
04-Aug-2014 17:34:48 Setting valves: 24 to 0
04-Aug-2014 17:34:50 Setting valves: 31 to 0
04-Aug-2014 17:34:56 Setting valves: 24 to 1
04-Aug-2014 17:34:58 Setting valves: 20 to 0
04-Aug-2014 17:34:58 Setting valves: 23 to 0
04-Aug-2014 17:34:58 Setting valves: 19 to 0
04-Aug-2014 17:36:44 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
04-Aug-2014 17:36:44 Setting valves: 12  18 to 1  1
04-Aug-2014 17:36:44 Setting valves: 16 to 0
04-Aug-2014 17:36:45 Setting valves: 13 to 0
04-Aug-2014 17:37:02 Setting valves: 11 to 0
% Making Code # 18 = [0.11  0.00  0.05  0.00]
04-Aug-2014 17:40:07 Setting valves: 11 to 1
04-Aug-2014 17:40:07 Setting valves: 11 to 1
04-Aug-2014 17:40:08 Setting valves: 13 to 1
04-Aug-2014 17:40:08 Setting valves: 12  18 to 0  0
04-Aug-2014 17:40:08 Setting valves: 24 to 0
04-Aug-2014 17:40:10 Setting valves: 31 to 0
04-Aug-2014 17:40:16 Setting valves: 24 to 1
04-Aug-2014 17:40:18 Setting valves: 20 to 0
04-Aug-2014 17:40:18 Setting valves: 23 to 0
04-Aug-2014 17:40:18 Setting valves: 19 to 0
04-Aug-2014 17:42:04 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
04-Aug-2014 17:42:04 Setting valves: 12  18 to 1  1
04-Aug-2014 17:42:04 Setting valves: 16 to 0
04-Aug-2014 17:42:05 Setting valves: 13 to 0
04-Aug-2014 17:42:22 Setting valves: 11 to 0
% Making Code # 19 = [0.11  0.00  0.15  0.00]
04-Aug-2014 17:45:27 Setting valves: 11 to 1
04-Aug-2014 17:45:27 Setting valves: 11 to 1
04-Aug-2014 17:45:28 Setting valves: 13 to 1
04-Aug-2014 17:45:28 Setting valves: 12  18 to 0  0
04-Aug-2014 17:45:28 Setting valves: 24 to 0
04-Aug-2014 17:45:30 Setting valves: 31 to 0
04-Aug-2014 17:45:36 Setting valves: 24 to 1
04-Aug-2014 17:45:38 Setting valves: 20 to 0
04-Aug-2014 17:45:38 Setting valves: 23 to 0
04-Aug-2014 17:45:38 Setting valves: 19 to 0
04-Aug-2014 17:47:24 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
04-Aug-2014 17:47:24 Setting valves: 12  18 to 1  1
04-Aug-2014 17:47:24 Setting valves: 16 to 0
04-Aug-2014 17:47:25 Setting valves: 13 to 0
04-Aug-2014 17:47:42 Setting valves: 11 to 0
% Making Code # 20 = [0.11  0.00  0.35  0.00]
04-Aug-2014 17:50:47 Setting valves: 11 to 1
04-Aug-2014 17:50:47 Setting valves: 11 to 1
04-Aug-2014 17:50:48 Setting valves: 13 to 1
04-Aug-2014 17:50:48 Setting valves: 12  18 to 0  0
04-Aug-2014 17:50:48 Setting valves: 24 to 0
04-Aug-2014 17:50:50 Setting valves: 31 to 0
04-Aug-2014 17:50:56 Setting valves: 24 to 1
04-Aug-2014 17:50:58 Setting valves: 20 to 0
04-Aug-2014 17:50:58 Setting valves: 23 to 0
04-Aug-2014 17:50:58 Setting valves: 19 to 0
04-Aug-2014 17:52:44 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
04-Aug-2014 17:52:44 Setting valves: 12  18 to 1  1
04-Aug-2014 17:52:44 Setting valves: 16 to 0
04-Aug-2014 17:52:45 Setting valves: 13 to 0
04-Aug-2014 17:53:02 Setting valves: 11 to 0
% Making Code # 21 = [0.11  0.00  0.77  0.00]
04-Aug-2014 17:56:07 Setting valves: 11 to 1
04-Aug-2014 17:56:07 Setting valves: 11 to 1
04-Aug-2014 17:56:08 Setting valves: 13 to 1
04-Aug-2014 17:56:08 Setting valves: 12  18 to 0  0
04-Aug-2014 17:56:08 Setting valves: 24 to 0
04-Aug-2014 17:56:10 Setting valves: 31 to 0
04-Aug-2014 17:56:16 Setting valves: 24 to 1
04-Aug-2014 17:56:18 Setting valves: 20 to 0
04-Aug-2014 17:56:18 Setting valves: 26 to 0
04-Aug-2014 17:56:18 Setting valves: 19 to 0
04-Aug-2014 17:58:04 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
04-Aug-2014 17:58:04 Setting valves: 12  18 to 1  1
04-Aug-2014 17:58:04 Setting valves: 16 to 0
04-Aug-2014 17:58:05 Setting valves: 13 to 0
04-Aug-2014 17:58:22 Setting valves: 11 to 0
% Making Code # 22 = [0.11  0.00  0.00  0.74]
04-Aug-2014 18:01:27 Setting valves: 11 to 1
04-Aug-2014 18:01:27 Setting valves: 11 to 1
04-Aug-2014 18:01:28 Setting valves: 13 to 1
04-Aug-2014 18:01:28 Setting valves: 12  18 to 0  0
04-Aug-2014 18:01:28 Setting valves: 24 to 0
04-Aug-2014 18:01:30 Setting valves: 31 to 0
04-Aug-2014 18:01:36 Setting valves: 24 to 1
04-Aug-2014 18:01:38 Setting valves: 20 to 0
04-Aug-2014 18:01:38 Setting valves: 23 to 0
04-Aug-2014 18:01:38 Setting valves: 26 to 0
04-Aug-2014 18:01:38 Setting valves: 19 to 0
04-Aug-2014 18:03:24 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
04-Aug-2014 18:03:24 Setting valves: 12  18 to 1  1
04-Aug-2014 18:03:24 Setting valves: 16 to 0
04-Aug-2014 18:03:26 Setting valves: 13 to 0
04-Aug-2014 18:03:42 Setting valves: 11 to 0
% Making Code # 23 = [0.11  0.00  0.05  0.74]
04-Aug-2014 18:06:47 Setting valves: 11 to 1
04-Aug-2014 18:06:47 Setting valves: 11 to 1
04-Aug-2014 18:06:48 Setting valves: 13 to 1
04-Aug-2014 18:06:48 Setting valves: 12  18 to 0  0
04-Aug-2014 18:06:48 Setting valves: 24 to 0
04-Aug-2014 18:06:50 Setting valves: 31 to 0
04-Aug-2014 18:06:57 Setting valves: 24 to 1
04-Aug-2014 18:06:58 Setting valves: 20 to 0
04-Aug-2014 18:06:58 Setting valves: 23 to 0
04-Aug-2014 18:06:58 Setting valves: 26 to 0
04-Aug-2014 18:08:44 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
04-Aug-2014 18:08:44 Setting valves: 12  18 to 1  1
04-Aug-2014 18:08:44 Setting valves: 16 to 0
04-Aug-2014 18:08:46 Setting valves: 13 to 0
04-Aug-2014 18:09:02 Setting valves: 11 to 0
% Making Code # 24 = [0.11  0.00  0.15  0.74]
04-Aug-2014 18:12:07 Setting valves: 11 to 1
04-Aug-2014 18:12:07 Setting valves: 11 to 1
04-Aug-2014 18:12:08 Setting valves: 13 to 1
04-Aug-2014 18:12:08 Setting valves: 12  18 to 0  0
04-Aug-2014 18:12:08 Setting valves: 24 to 0
04-Aug-2014 18:12:10 Setting valves: 31 to 0
04-Aug-2014 18:12:17 Setting valves: 24 to 1
04-Aug-2014 18:12:18 Setting valves: 20 to 0
04-Aug-2014 18:12:18 Setting valves: 19 to 0
04-Aug-2014 18:14:04 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
04-Aug-2014 18:14:04 Setting valves: 12  18 to 1  1
04-Aug-2014 18:14:04 Setting valves: 16 to 0
04-Aug-2014 18:14:05 Setting valves: 13 to 0
04-Aug-2014 18:14:22 Setting valves: 11 to 0
% Making Code # 25 = [0.21  0.00  0.00  0.00]
04-Aug-2014 18:17:27 Setting valves: 11 to 1
04-Aug-2014 18:17:27 Setting valves: 11 to 1
04-Aug-2014 18:17:28 Setting valves: 13 to 1
04-Aug-2014 18:17:28 Setting valves: 12  18 to 0  0
04-Aug-2014 18:17:28 Setting valves: 24 to 0
04-Aug-2014 18:17:30 Setting valves: 31 to 0
04-Aug-2014 18:17:36 Setting valves: 24 to 1
04-Aug-2014 18:17:38 Setting valves: 20 to 0
04-Aug-2014 18:17:38 Setting valves: 23 to 0
04-Aug-2014 18:17:38 Setting valves: 19 to 0
04-Aug-2014 18:19:24 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
04-Aug-2014 18:19:24 Setting valves: 12  18 to 1  1
04-Aug-2014 18:19:24 Setting valves: 16 to 0
04-Aug-2014 18:19:25 Setting valves: 13 to 0
04-Aug-2014 18:19:42 Setting valves: 11 to 0
% Making Code # 26 = [0.21  0.00  0.05  0.00]
04-Aug-2014 18:22:47 Setting valves: 11 to 1
04-Aug-2014 18:22:47 Setting valves: 11 to 1
04-Aug-2014 18:22:48 Setting valves: 13 to 1
04-Aug-2014 18:22:48 Setting valves: 12  18 to 0  0
04-Aug-2014 18:22:48 Setting valves: 24 to 0
04-Aug-2014 18:22:50 Setting valves: 31 to 0
04-Aug-2014 18:22:56 Setting valves: 24 to 1
04-Aug-2014 18:22:58 Setting valves: 20 to 0
04-Aug-2014 18:22:58 Setting valves: 23 to 0
04-Aug-2014 18:22:58 Setting valves: 19 to 0
04-Aug-2014 18:24:44 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
04-Aug-2014 18:24:44 Setting valves: 12  18 to 1  1
04-Aug-2014 18:24:44 Setting valves: 16 to 0
04-Aug-2014 18:24:46 Setting valves: 13 to 0
04-Aug-2014 18:25:02 Setting valves: 11 to 0
% Making Code # 27 = [0.21  0.00  0.15  0.00]
04-Aug-2014 18:28:07 Setting valves: 11 to 1
04-Aug-2014 18:28:07 Setting valves: 11 to 1
04-Aug-2014 18:28:08 Setting valves: 13 to 1
04-Aug-2014 18:28:08 Setting valves: 12  18 to 0  0
04-Aug-2014 18:28:08 Setting valves: 24 to 0
04-Aug-2014 18:28:10 Setting valves: 31 to 0
04-Aug-2014 18:28:16 Setting valves: 24 to 1
04-Aug-2014 18:28:18 Setting valves: 20 to 0
04-Aug-2014 18:28:18 Setting valves: 23 to 0
04-Aug-2014 18:28:18 Setting valves: 19 to 0
04-Aug-2014 18:30:04 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
04-Aug-2014 18:30:04 Setting valves: 12  18 to 1  1
04-Aug-2014 18:30:04 Setting valves: 16 to 0
04-Aug-2014 18:30:06 Setting valves: 13 to 0
04-Aug-2014 18:30:22 Setting valves: 11 to 0
% Making Code # 28 = [0.21  0.00  0.35  0.00]
04-Aug-2014 18:33:27 Setting valves: 11 to 1
04-Aug-2014 18:33:27 Setting valves: 11 to 1
04-Aug-2014 18:33:28 Setting valves: 13 to 1
04-Aug-2014 18:33:28 Setting valves: 12  18 to 0  0
04-Aug-2014 18:33:28 Setting valves: 24 to 0
04-Aug-2014 18:33:30 Setting valves: 31 to 0
04-Aug-2014 18:33:37 Setting valves: 24 to 1
04-Aug-2014 18:33:38 Setting valves: 20 to 0
04-Aug-2014 18:33:38 Setting valves: 23 to 0
04-Aug-2014 18:33:38 Setting valves: 19 to 0
04-Aug-2014 18:35:24 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
04-Aug-2014 18:35:24 Setting valves: 12  18 to 1  1
04-Aug-2014 18:35:24 Setting valves: 16 to 0
04-Aug-2014 18:35:25 Setting valves: 13 to 0
04-Aug-2014 18:35:42 Setting valves: 11 to 0
% Making Code # 29 = [0.21  0.00  0.77  0.00]
04-Aug-2014 18:38:47 Setting valves: 11 to 1
04-Aug-2014 18:38:47 Setting valves: 11 to 1
04-Aug-2014 18:38:48 Setting valves: 13 to 1
04-Aug-2014 18:38:48 Setting valves: 12  18 to 0  0
04-Aug-2014 18:38:48 Setting valves: 24 to 0
04-Aug-2014 18:38:50 Setting valves: 31 to 0
04-Aug-2014 18:38:56 Setting valves: 24 to 1
04-Aug-2014 18:38:58 Setting valves: 20 to 0
04-Aug-2014 18:38:58 Setting valves: 26 to 0
04-Aug-2014 18:38:58 Setting valves: 19 to 0
04-Aug-2014 18:40:44 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
04-Aug-2014 18:40:44 Setting valves: 12  18 to 1  1
04-Aug-2014 18:40:44 Setting valves: 16 to 0
04-Aug-2014 18:40:45 Setting valves: 13 to 0
04-Aug-2014 18:41:02 Setting valves: 11 to 0
% Making Code # 30 = [0.21  0.00  0.00  0.74]
04-Aug-2014 18:44:07 Setting valves: 11 to 1
04-Aug-2014 18:44:07 Setting valves: 11 to 1
04-Aug-2014 18:44:08 Setting valves: 13 to 1
04-Aug-2014 18:44:08 Setting valves: 12  18 to 0  0
04-Aug-2014 18:44:08 Setting valves: 24 to 0
04-Aug-2014 18:44:10 Setting valves: 31 to 0
04-Aug-2014 18:44:17 Setting valves: 24 to 1
04-Aug-2014 18:44:18 Setting valves: 20 to 0
04-Aug-2014 18:44:18 Setting valves: 19 to 0
04-Aug-2014 18:46:04 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
04-Aug-2014 18:46:04 Setting valves: 12  18 to 1  1
04-Aug-2014 18:46:04 Setting valves: 16 to 0
04-Aug-2014 18:46:05 Setting valves: 13 to 0
04-Aug-2014 18:46:22 Setting valves: 11 to 0
% Making Code # 31 = [0.37  0.00  0.00  0.00]
04-Aug-2014 18:49:27 Setting valves: 11 to 1
04-Aug-2014 18:49:27 Setting valves: 11 to 1
04-Aug-2014 18:49:28 Setting valves: 13 to 1
04-Aug-2014 18:49:28 Setting valves: 12  18 to 0  0
04-Aug-2014 18:49:28 Setting valves: 24 to 0
04-Aug-2014 18:49:30 Setting valves: 31 to 0
04-Aug-2014 18:49:36 Setting valves: 24 to 1
04-Aug-2014 18:49:38 Setting valves: 20 to 0
04-Aug-2014 18:49:38 Setting valves: 23 to 0
04-Aug-2014 18:49:38 Setting valves: 19 to 0
04-Aug-2014 18:51:24 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
04-Aug-2014 18:51:24 Setting valves: 12  18 to 1  1
04-Aug-2014 18:51:25 Setting valves: 16 to 0
04-Aug-2014 18:51:26 Setting valves: 13 to 0
04-Aug-2014 18:51:42 Setting valves: 11 to 0
% Making Code # 32 = [0.37  0.00  0.05  0.00]
04-Aug-2014 18:54:47 Setting valves: 11 to 1
04-Aug-2014 18:54:47 Setting valves: 11 to 1
04-Aug-2014 18:54:48 Setting valves: 13 to 1
04-Aug-2014 18:54:48 Setting valves: 12  18 to 0  0
04-Aug-2014 18:54:48 Setting valves: 24 to 0
04-Aug-2014 18:54:50 Setting valves: 31 to 0
04-Aug-2014 18:54:56 Setting valves: 24 to 1
04-Aug-2014 18:54:58 Setting valves: 20 to 0
04-Aug-2014 18:54:58 Setting valves: 23 to 0
04-Aug-2014 18:54:58 Setting valves: 19 to 0
04-Aug-2014 18:56:44 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
04-Aug-2014 18:56:44 Setting valves: 12  18 to 1  1
04-Aug-2014 18:56:44 Setting valves: 16 to 0
04-Aug-2014 18:56:46 Setting valves: 13 to 0
04-Aug-2014 18:57:02 Setting valves: 11 to 0
% Making Code # 33 = [0.37  0.00  0.15  0.00]
04-Aug-2014 19:00:07 Setting valves: 11 to 1
04-Aug-2014 19:00:07 Setting valves: 11 to 1
04-Aug-2014 19:00:08 Setting valves: 13 to 1
04-Aug-2014 19:00:08 Setting valves: 12  18 to 0  0
04-Aug-2014 19:00:08 Setting valves: 24 to 0
04-Aug-2014 19:00:10 Setting valves: 31 to 0
04-Aug-2014 19:00:17 Setting valves: 24 to 1
04-Aug-2014 19:00:18 Setting valves: 20 to 0
04-Aug-2014 19:00:18 Setting valves: 23 to 0
04-Aug-2014 19:00:18 Setting valves: 19 to 0
04-Aug-2014 19:02:04 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
04-Aug-2014 19:02:04 Setting valves: 12  18 to 1  1
04-Aug-2014 19:02:04 Setting valves: 16 to 0
04-Aug-2014 19:02:05 Setting valves: 13 to 0
04-Aug-2014 19:02:22 Setting valves: 11 to 0
% Making Code # 34 = [0.37  0.00  0.35  0.00]
04-Aug-2014 19:05:27 Setting valves: 11 to 1
04-Aug-2014 19:05:27 Setting valves: 11 to 1
04-Aug-2014 19:05:28 Setting valves: 13 to 1
04-Aug-2014 19:05:28 Setting valves: 12  18 to 0  0
04-Aug-2014 19:05:28 Setting valves: 24 to 0
04-Aug-2014 19:05:30 Setting valves: 31 to 0
04-Aug-2014 19:05:37 Setting valves: 24 to 1
04-Aug-2014 19:05:38 Setting valves: 20 to 0
04-Aug-2014 19:05:38 Setting valves: 19 to 0
04-Aug-2014 19:07:24 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
04-Aug-2014 19:07:24 Setting valves: 12  18 to 1  1
04-Aug-2014 19:07:24 Setting valves: 16 to 0
04-Aug-2014 19:07:25 Setting valves: 13 to 0
04-Aug-2014 19:07:42 Setting valves: 11 to 0
