30-Jul-2014 12:34:31
D:\Secondlife-32\Matlab\BeadSynthesizerV3.0\Scripts\SynthesisLog_20140730-01.txt
BEAD PRODUCTION LOG
Chip serial code: BS3.0B-PMF-06.12.14-ch02
Mixer cleaning time = 6.00 sec
Mixing time = 1.00 min 45.00 sec
Drop stabilization time = 45.00 sec
UV polymerization time = 2.00 min 30.00 sec
Polymerization channel = Polymerization
Resistances Mixer 1 = [Sm, Dy, Tm, CeTb, Eu, mix] [14.52  14.35  14.86  15.75  14.00   0.61]
Resistances Mix2r 2 = [Sm, Dy, Tm, CeTb, Eu, mix] [14.97  14.74  15.90  14.00  14.00   0.29]
Oil: ch = 3, press = 9.00 psi
Push Water: ch = 2, press = 5.50 psi
Lanthanide MFCS Channels: [Sm, Dy, Tm, CeTb, Eu]  [6,  7,  4,  1,  5,]
Lanthanide Valves: [Sm, Dy, Tm, CeTb, Eu]  [C2,  C3,  C4,  C6,  C1]
Mixer 1
Code#	Flow_Sm	Flow_Dy	Flow_Tm	Flow_CeTb	Flow_Eu	P_Sm	P_Dy	P_Tm	P_CeTb	P_Eu
30-Jul-2014 12:56:38 Setting valves: 31 to 0
30-Jul-2014 12:56:45 Setting valves: 24 to 1
30-Jul-2014 12:56:46 Setting valves: 23 to 0
30-Jul-2014 12:56:46 Setting valves: 19 to 0
30-Jul-2014 12:58:32 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 12:58:32 Setting valves: 12  18 to 1  1
30-Jul-2014 12:58:33 Setting valves: 16 to 0
30-Jul-2014 12:58:33 Setting valves: 13 to 0
30-Jul-2014 12:58:49 Setting valves: 11 to 0
% Making Code # 5 = [0.00  0.00  0.77  0.00]
30-Jul-2014 13:02:08 Setting valves: 11 to 1
30-Jul-2014 13:02:08 Setting valves: 11 to 1
30-Jul-2014 13:02:08 Setting valves: 13 to 1
30-Jul-2014 13:02:09 Setting valves: 12  18 to 0  0
30-Jul-2014 13:02:09 Setting valves: 24 to 0
30-Jul-2014 13:02:09 Setting valves: 31 to 0
30-Jul-2014 13:02:17 Setting valves: 24 to 1
30-Jul-2014 13:02:17 Setting valves: 26 to 0
30-Jul-2014 13:02:17 Setting valves: 19 to 0
30-Jul-2014 13:04:03 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 13:04:03 Setting valves: 12  18 to 1  1
30-Jul-2014 13:04:04 Setting valves: 16 to 0
30-Jul-2014 13:04:04 Setting valves: 13 to 0
30-Jul-2014 13:04:20 Setting valves: 11 to 0
% Making Code # 6 = [0.00  0.00  0.00  0.74]
30-Jul-2014 13:07:39 Setting valves: 11 to 1
30-Jul-2014 13:07:39 Setting valves: 11 to 1
30-Jul-2014 13:07:40 Setting valves: 13 to 1
30-Jul-2014 13:07:40 Setting valves: 12  18 to 0  0
30-Jul-2014 13:07:40 Setting valves: 24 to 0
30-Jul-2014 13:07:41 Setting valves: 31 to 0
30-Jul-2014 13:07:48 Setting valves: 24 to 1
30-Jul-2014 13:07:48 Setting valves: 23 to 0
30-Jul-2014 13:07:48 Setting valves: 26 to 0
30-Jul-2014 13:07:49 Setting valves: 19 to 0
30-Jul-2014 13:09:34 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 13:09:34 Setting valves: 12  18 to 1  1
30-Jul-2014 13:09:34 Setting valves: 16 to 0
30-Jul-2014 13:09:35 Setting valves: 13 to 0
30-Jul-2014 13:09:51 Setting valves: 11 to 0
% Making Code # 7 = [0.00  0.00  0.05  0.74]
30-Jul-2014 13:13:09 Setting valves: 11 to 1
30-Jul-2014 13:13:10 Setting valves: 11 to 1
30-Jul-2014 13:13:10 Setting valves: 13 to 1
30-Jul-2014 13:13:10 Setting valves: 12  18 to 0  0
30-Jul-2014 13:13:11 Setting valves: 24 to 0
30-Jul-2014 13:13:11 Setting valves: 31 to 0
30-Jul-2014 13:13:18 Setting valves: 24 to 1
30-Jul-2014 13:13:19 Setting valves: 23 to 0
30-Jul-2014 13:13:19 Setting valves: 26 to 0
30-Jul-2014 13:13:19 Setting valves: 19 to 0
30-Jul-2014 13:15:05 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 13:15:05 Setting valves: 12  18 to 1  1
30-Jul-2014 13:15:05 Setting valves: 16 to 0
30-Jul-2014 13:15:06 Setting valves: 13 to 0
30-Jul-2014 13:15:22 Setting valves: 11 to 0
% Making Code # 8 = [0.00  0.00  0.15  0.74]
30-Jul-2014 13:18:40 Setting valves: 11 to 1
30-Jul-2014 13:18:41 Setting valves: 11 to 1
30-Jul-2014 13:18:41 Setting valves: 13 to 1
30-Jul-2014 13:18:41 Setting valves: 12  18 to 0  0
30-Jul-2014 13:18:42 Setting valves: 24 to 0
30-Jul-2014 13:18:42 Setting valves: 31 to 0
30-Jul-2014 13:18:49 Setting valves: 24 to 1
30-Jul-2014 13:18:50 Setting valves: 20 to 0
30-Jul-2014 13:18:50 Setting valves: 19 to 0
30-Jul-2014 13:20:36 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 13:20:36 Setting valves: 12  18 to 1  1
30-Jul-2014 13:20:36 Setting valves: 16 to 0
30-Jul-2014 13:20:37 Setting valves: 13 to 0
30-Jul-2014 13:20:53 Setting valves: 11 to 0
% Making Code # 9 = [0.04  0.00  0.00  0.00]
30-Jul-2014 13:24:11 Setting valves: 11 to 1
30-Jul-2014 13:24:12 Setting valves: 11 to 1
30-Jul-2014 13:24:12 Setting valves: 13 to 1
30-Jul-2014 13:24:12 Setting valves: 12  18 to 0  0
30-Jul-2014 13:24:13 Setting valves: 24 to 0
30-Jul-2014 13:24:13 Setting valves: 31 to 0
30-Jul-2014 13:24:20 Setting valves: 24 to 1
30-Jul-2014 13:24:21 Setting valves: 20 to 0
30-Jul-2014 13:24:21 Setting valves: 23 to 0
30-Jul-2014 13:24:21 Setting valves: 19 to 0
30-Jul-2014 13:26:07 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 13:26:07 Setting valves: 12  18 to 1  1
30-Jul-2014 13:26:08 Setting valves: 16 to 0
30-Jul-2014 13:26:08 Setting valves: 13 to 0
30-Jul-2014 13:26:24 Setting valves: 11 to 0
% Making Code # 10 = [0.04  0.00  0.05  0.00]
30-Jul-2014 13:29:42 Setting valves: 11 to 1
30-Jul-2014 13:29:43 Setting valves: 11 to 1
30-Jul-2014 13:29:43 Setting valves: 13 to 1
30-Jul-2014 13:29:43 Setting valves: 12  18 to 0  0
30-Jul-2014 13:29:44 Setting valves: 24 to 0
30-Jul-2014 13:29:44 Setting valves: 31 to 0
30-Jul-2014 13:29:51 Setting valves: 24 to 1
30-Jul-2014 13:29:52 Setting valves: 20 to 0
30-Jul-2014 13:29:52 Setting valves: 23 to 0
30-Jul-2014 13:29:52 Setting valves: 19 to 0
30-Jul-2014 13:31:38 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 13:31:38 Setting valves: 12  18 to 1  1
30-Jul-2014 13:31:39 Setting valves: 16 to 0
30-Jul-2014 13:31:39 Setting valves: 13 to 0
30-Jul-2014 13:31:55 Setting valves: 11 to 0
% Making Code # 11 = [0.04  0.00  0.15  0.00]
30-Jul-2014 13:35:13 Setting valves: 11 to 1
30-Jul-2014 13:35:14 Setting valves: 11 to 1
30-Jul-2014 13:35:14 Setting valves: 13 to 1
30-Jul-2014 13:35:14 Setting valves: 12  18 to 0  0
30-Jul-2014 13:35:15 Setting valves: 24 to 0
30-Jul-2014 13:35:15 Setting valves: 31 to 0
30-Jul-2014 13:35:22 Setting valves: 24 to 1
30-Jul-2014 13:35:23 Setting valves: 20 to 0
30-Jul-2014 13:35:23 Setting valves: 23 to 0
30-Jul-2014 13:35:23 Setting valves: 19 to 0
30-Jul-2014 13:37:09 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 13:37:09 Setting valves: 12  18 to 1  1
30-Jul-2014 13:37:10 Setting valves: 16 to 0
30-Jul-2014 13:37:10 Setting valves: 13 to 0
30-Jul-2014 13:37:26 Setting valves: 11 to 0
% Making Code # 12 = [0.04  0.00  0.35  0.00]
30-Jul-2014 13:40:44 Setting valves: 11 to 1
30-Jul-2014 13:40:45 Setting valves: 11 to 1
30-Jul-2014 13:40:45 Setting valves: 13 to 1
30-Jul-2014 13:40:45 Setting valves: 12  18 to 0  0
30-Jul-2014 13:40:46 Setting valves: 24 to 0
30-Jul-2014 13:40:46 Setting valves: 31 to 0
30-Jul-2014 13:40:53 Setting valves: 24 to 1
30-Jul-2014 13:40:54 Setting valves: 20 to 0
30-Jul-2014 13:40:54 Setting valves: 23 to 0
30-Jul-2014 13:40:54 Setting valves: 19 to 0
30-Jul-2014 13:42:40 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 13:42:40 Setting valves: 12  18 to 1  1
30-Jul-2014 13:42:41 Setting valves: 16 to 0
30-Jul-2014 13:42:41 Setting valves: 13 to 0
30-Jul-2014 13:42:57 Setting valves: 11 to 0
% Making Code # 13 = [0.04  0.00  0.77  0.00]
30-Jul-2014 13:46:16 Setting valves: 11 to 1
30-Jul-2014 13:46:16 Setting valves: 11 to 1
30-Jul-2014 13:46:16 Setting valves: 13 to 1
30-Jul-2014 13:46:17 Setting valves: 12  18 to 0  0
30-Jul-2014 13:46:17 Setting valves: 24 to 0
30-Jul-2014 13:46:17 Setting valves: 31 to 0
30-Jul-2014 13:46:24 Setting valves: 24 to 1
30-Jul-2014 13:46:25 Setting valves: 20 to 0
30-Jul-2014 13:46:25 Setting valves: 26 to 0
30-Jul-2014 13:46:25 Setting valves: 19 to 0
30-Jul-2014 13:48:11 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 13:48:11 Setting valves: 12  18 to 1  1
30-Jul-2014 13:48:12 Setting valves: 16 to 0
30-Jul-2014 13:48:12 Setting valves: 13 to 0
30-Jul-2014 13:48:28 Setting valves: 11 to 0
% Making Code # 14 = [0.04  0.00  0.00  0.74]
30-Jul-2014 13:51:47 Setting valves: 11 to 1
30-Jul-2014 13:51:47 Setting valves: 11 to 1
30-Jul-2014 13:51:47 Setting valves: 13 to 1
30-Jul-2014 13:51:48 Setting valves: 12  18 to 0  0
30-Jul-2014 13:51:48 Setting valves: 24 to 0
30-Jul-2014 13:51:48 Setting valves: 31 to 0
30-Jul-2014 13:51:56 Setting valves: 24 to 1
30-Jul-2014 13:51:56 Setting valves: 20 to 0
30-Jul-2014 13:51:56 Setting valves: 23 to 0
30-Jul-2014 13:51:56 Setting valves: 26 to 0
30-Jul-2014 13:51:56 Setting valves: 19 to 0
30-Jul-2014 13:53:42 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 13:53:42 Setting valves: 12  18 to 1  1
30-Jul-2014 13:53:43 Setting valves: 16 to 0
30-Jul-2014 13:53:43 Setting valves: 13 to 0
30-Jul-2014 13:53:59 Setting valves: 11 to 0
% Making Code # 15 = [0.04  0.00  0.05  0.74]
30-Jul-2014 13:57:18 Setting valves: 11 to 1
30-Jul-2014 13:57:18 Setting valves: 11 to 1
30-Jul-2014 13:57:18 Setting valves: 13 to 1
30-Jul-2014 13:57:19 Setting valves: 12  18 to 0  0
30-Jul-2014 13:57:19 Setting valves: 24 to 0
30-Jul-2014 13:57:19 Setting valves: 31 to 0
30-Jul-2014 13:57:27 Setting valves: 24 to 1
30-Jul-2014 13:57:27 Setting valves: 20 to 0
30-Jul-2014 13:57:27 Setting valves: 23 to 0
30-Jul-2014 13:57:27 Setting valves: 26 to 0
30-Jul-2014 13:57:27 Setting valves: 19 to 0
30-Jul-2014 13:59:12 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 13:59:13 Setting valves: 12  18 to 1  1
30-Jul-2014 13:59:13 Setting valves: 16 to 0
30-Jul-2014 13:59:13 Setting valves: 13 to 0
30-Jul-2014 13:59:29 Setting valves: 11 to 0
% Making Code # 16 = [0.04  0.00  0.15  0.74]
30-Jul-2014 14:02:48 Setting valves: 11 to 1
30-Jul-2014 14:02:48 Setting valves: 11 to 1
30-Jul-2014 14:02:49 Setting valves: 13 to 1
30-Jul-2014 14:02:49 Setting valves: 12  18 to 0  0
30-Jul-2014 14:02:49 Setting valves: 24 to 0
30-Jul-2014 14:02:50 Setting valves: 31 to 0
30-Jul-2014 14:02:57 Setting valves: 24 to 1
30-Jul-2014 14:02:57 Setting valves: 20 to 0
30-Jul-2014 14:02:58 Setting valves: 19 to 0
30-Jul-2014 14:04:43 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 14:04:44 Setting valves: 12  18 to 1  1
30-Jul-2014 14:04:44 Setting valves: 16 to 0
30-Jul-2014 14:04:44 Setting valves: 13 to 0
30-Jul-2014 14:05:00 Setting valves: 11 to 0
% Making Code # 17 = [0.11  0.00  0.00  0.00]
30-Jul-2014 14:08:19 Setting valves: 11 to 1
30-Jul-2014 14:08:19 Setting valves: 11 to 1
30-Jul-2014 14:08:20 Setting valves: 13 to 1
30-Jul-2014 14:08:20 Setting valves: 12  18 to 0  0
30-Jul-2014 14:08:20 Setting valves: 24 to 0
30-Jul-2014 14:08:21 Setting valves: 31 to 0
30-Jul-2014 14:08:28 Setting valves: 24 to 1
30-Jul-2014 14:08:28 Setting valves: 20 to 0
30-Jul-2014 14:08:28 Setting valves: 23 to 0
30-Jul-2014 14:08:29 Setting valves: 19 to 0
30-Jul-2014 14:09:52 Setting valves: 9 to 1
30-Jul-2014 14:10:02 Setting valves: 10 to 0
30-Jul-2014 14:10:59 Setting valves: 10 to 1
30-Jul-2014 14:10:59 Setting valves: 10 to 0
30-Jul-2014 14:10:59 Setting valves: 10 to 1
30-Jul-2014 14:11:00 Setting valves: 31 to 1
30-Jul-2014 14:11:01 Setting valves: 12 to 1
30-Jul-2014 14:11:02 Setting valves: 10 to 0
30-Jul-2014 14:11:03 Setting valves: 10 to 1
30-Jul-2014 14:11:03 Setting valves: 10 to 0
30-Jul-2014 14:11:04 Setting valves: 10 to 1
30-Jul-2014 14:11:04 Setting valves: 10 to 0
30-Jul-2014 14:11:07 Setting valves: 10 to 1
30-Jul-2014 14:11:08 Setting valves: 10 to 0
30-Jul-2014 14:11:09 Setting valves: 10 to 1
30-Jul-2014 14:11:10 Setting valves: 10 to 0
30-Jul-2014 14:11:11 Setting valves: 10 to 1
30-Jul-2014 14:11:11 Setting valves: 10 to 0
30-Jul-2014 14:11:11 Setting valves: 10 to 1
30-Jul-2014 14:11:11 Setting valves: 10 to 0
30-Jul-2014 14:11:12 Setting valves: 10 to 1
30-Jul-2014 14:11:12 Setting valves: 10 to 0
30-Jul-2014 14:11:12 Setting valves: 10 to 1
30-Jul-2014 14:11:13 Setting valves: 10 to 0
30-Jul-2014 14:11:51 Setting valves: 23 to 1
30-Jul-2014 14:11:51 Setting valves: 20 to 1
30-Jul-2014 14:11:52 Setting valves: 19 to 1
30-Jul-2014 14:11:53 Setting valves: 18 to 1
30-Jul-2014 14:11:54 Setting valves: 16 to 1
30-Jul-2014 14:14:23 Setting valves: 10 to 1
30-Jul-2014 14:15:05 Setting valves: 24 to 0
30-Jul-2014 14:15:06 Setting valves: 18 to 0
30-Jul-2014 14:15:06 Setting valves: 12 to 0
30-Jul-2014 14:15:07 Setting valves: 31 to 0
30-Jul-2014 14:15:11 Setting valves: 24 to 1
30-Jul-2014 14:15:12 Setting valves: 18 to 1
30-Jul-2014 14:15:14 Setting valves: 31 to 1
30-Jul-2014 14:15:15 Setting valves: 12 to 1
30-Jul-2014 14:15:24 Setting valves: 25 to 0
30-Jul-2014 14:15:24 Setting valves: 18 to 0
30-Jul-2014 14:15:28 Setting valves: 11 to 0
30-Jul-2014 14:15:37 Setting valves: 11 to 1
30-Jul-2014 14:15:47 Setting valves: 11 to 0
30-Jul-2014 14:16:25 Setting valves: 25 to 1
30-Jul-2014 14:16:29 Setting valves: 24 to 0
30-Jul-2014 14:16:58 Setting valves: 24 to 1
30-Jul-2014 14:16:58 Setting valves: 25 to 0
30-Jul-2014 14:17:24 Setting valves: 25 to 1
30-Jul-2014 14:17:24 Setting valves: 25 to 0
30-Jul-2014 14:17:25 Setting valves: 25 to 1
30-Jul-2014 14:17:25 Setting valves: 25 to 0
30-Jul-2014 14:17:27 Setting valves: 25 to 1
30-Jul-2014 14:17:27 Setting valves: 25 to 0
30-Jul-2014 14:17:28 Setting valves: 25 to 1
30-Jul-2014 14:17:28 Setting valves: 25 to 0
30-Jul-2014 14:17:29 Setting valves: 25 to 1
30-Jul-2014 14:17:29 Setting valves: 25 to 0
30-Jul-2014 14:17:29 Setting valves: 25 to 1
30-Jul-2014 14:17:29 Setting valves: 25 to 0
30-Jul-2014 14:17:29 Setting valves: 25 to 1
30-Jul-2014 14:17:30 Setting valves: 25 to 0
30-Jul-2014 14:17:30 Setting valves: 25 to 1
30-Jul-2014 14:17:30 Setting valves: 25 to 0
30-Jul-2014 14:17:30 Setting valves: 25 to 1
30-Jul-2014 14:17:30 Setting valves: 25 to 0
30-Jul-2014 14:17:31 Setting valves: 25 to 1
30-Jul-2014 14:17:31 Setting valves: 25 to 0
30-Jul-2014 14:17:31 Setting valves: 25 to 1
30-Jul-2014 14:17:31 Setting valves: 25 to 0
30-Jul-2014 14:17:32 Setting valves: 25 to 1
30-Jul-2014 14:17:32 Setting valves: 25 to 0
30-Jul-2014 14:17:32 Setting valves: 25 to 1
30-Jul-2014 14:17:32 Setting valves: 25 to 0
30-Jul-2014 14:17:32 Setting valves: 25 to 1
30-Jul-2014 14:17:33 Setting valves: 25 to 0
30-Jul-2014 14:17:33 Setting valves: 25 to 1
30-Jul-2014 14:17:33 Setting valves: 25 to 0
30-Jul-2014 14:17:33 Setting valves: 25 to 1
30-Jul-2014 14:17:33 Setting valves: 25 to 0
30-Jul-2014 14:17:34 Setting valves: 25 to 1
30-Jul-2014 14:17:34 Error: expected to set values 1 read back 0
30-Jul-2014 14:17:34 Retried setting valves; succeeded!
30-Jul-2014 14:17:34 Setting valves: 25 to 0
30-Jul-2014 14:17:34 Setting valves: 25 to 1
30-Jul-2014 14:17:35 Setting valves: 25 to 0
30-Jul-2014 14:17:36 Setting valves: 25 to 1
30-Jul-2014 14:17:36 Error: expected to set values 1 read back 0
30-Jul-2014 14:17:36 Retried setting valves; succeeded!
30-Jul-2014 14:17:36 Setting valves: 25 to 0
30-Jul-2014 14:17:36 Setting valves: 25 to 1
30-Jul-2014 14:17:37 Setting valves: 25 to 0
30-Jul-2014 14:17:37 Setting valves: 25 to 1
30-Jul-2014 14:17:38 Setting valves: 25 to 0
30-Jul-2014 14:17:38 Setting valves: 25 to 1
30-Jul-2014 14:17:39 Setting valves: 25 to 0
30-Jul-2014 14:17:40 Setting valves: 25 to 1
30-Jul-2014 14:17:40 Setting valves: 25 to 0
30-Jul-2014 14:17:40 Setting valves: 25 to 1
30-Jul-2014 14:17:41 Setting valves: 25 to 0
30-Jul-2014 14:17:41 Setting valves: 25 to 1
30-Jul-2014 14:17:41 Setting valves: 25 to 0
30-Jul-2014 14:17:41 Setting valves: 25 to 1
30-Jul-2014 14:17:41 Setting valves: 25 to 0
30-Jul-2014 14:17:42 Setting valves: 25 to 1
30-Jul-2014 14:17:42 Setting valves: 25 to 0
30-Jul-2014 14:17:42 Setting valves: 25 to 1
30-Jul-2014 14:17:42 Setting valves: 25 to 0
30-Jul-2014 14:17:42 Setting valves: 25 to 1
30-Jul-2014 14:17:43 Setting valves: 25 to 0
30-Jul-2014 14:17:43 Setting valves: 25 to 1
30-Jul-2014 14:17:43 Setting valves: 25 to 0
30-Jul-2014 14:17:43 Setting valves: 25 to 1
30-Jul-2014 14:17:44 Setting valves: 25 to 0
30-Jul-2014 14:17:44 Setting valves: 25 to 1
30-Jul-2014 14:17:44 Setting valves: 25 to 0
30-Jul-2014 14:17:44 Setting valves: 25 to 1
30-Jul-2014 14:17:44 Setting valves: 25 to 0
30-Jul-2014 14:17:45 Setting valves: 25 to 1
30-Jul-2014 14:17:45 Error: expected to set values 1 read back 0
30-Jul-2014 14:17:45 Retried setting valves; succeeded!
30-Jul-2014 14:17:45 Setting valves: 25 to 0
30-Jul-2014 14:17:45 Setting valves: 25 to 1
30-Jul-2014 14:17:45 Setting valves: 25 to 0
30-Jul-2014 14:17:46 Setting valves: 25 to 1
30-Jul-2014 14:17:46 Setting valves: 25 to 0
30-Jul-2014 14:17:46 Setting valves: 25 to 1
30-Jul-2014 14:17:46 Setting valves: 25 to 0
30-Jul-2014 14:17:47 Setting valves: 25 to 1
30-Jul-2014 14:17:47 Setting valves: 25 to 0
30-Jul-2014 14:17:47 Setting valves: 25 to 1
30-Jul-2014 14:17:47 Setting valves: 25 to 0
30-Jul-2014 14:17:48 Setting valves: 25 to 1
30-Jul-2014 14:17:48 Setting valves: 25 to 0
30-Jul-2014 14:17:48 Setting valves: 25 to 1
30-Jul-2014 14:17:48 Setting valves: 25 to 0
30-Jul-2014 14:17:49 Setting valves: 25 to 1
30-Jul-2014 14:17:49 Setting valves: 25 to 0
30-Jul-2014 14:17:49 Setting valves: 25 to 1
30-Jul-2014 14:17:49 Setting valves: 25 to 0
30-Jul-2014 14:17:50 Setting valves: 25 to 1
30-Jul-2014 14:17:50 Setting valves: 25 to 0
30-Jul-2014 14:17:50 Setting valves: 25 to 1
30-Jul-2014 14:17:50 Setting valves: 25 to 0
30-Jul-2014 14:17:51 Setting valves: 25 to 1
30-Jul-2014 14:17:51 Setting valves: 25 to 0
30-Jul-2014 14:17:51 Setting valves: 25 to 1
30-Jul-2014 14:17:51 Setting valves: 25 to 0
30-Jul-2014 14:17:52 Setting valves: 25 to 1
30-Jul-2014 14:17:52 Setting valves: 25 to 0
30-Jul-2014 14:17:53 Setting valves: 25 to 1
30-Jul-2014 14:17:54 Setting valves: 25 to 0
30-Jul-2014 14:17:56 Setting valves: 25 to 1
30-Jul-2014 14:17:56 Setting valves: 25 to 0
30-Jul-2014 14:17:58 Setting valves: 25 to 1
30-Jul-2014 14:17:59 Setting valves: 25 to 0
30-Jul-2014 14:18:01 Setting valves: 25 to 1
30-Jul-2014 14:18:02 Setting valves: 25 to 0
30-Jul-2014 14:18:03 Setting valves: 25 to 1
30-Jul-2014 14:18:03 Setting valves: 25 to 0
30-Jul-2014 14:18:04 Setting valves: 25 to 1
30-Jul-2014 14:18:04 Setting valves: 25 to 0
30-Jul-2014 14:18:05 Setting valves: 25 to 1
30-Jul-2014 14:18:06 Setting valves: 25 to 0
30-Jul-2014 14:18:06 Setting valves: 25 to 1
30-Jul-2014 14:18:07 Setting valves: 25 to 0
30-Jul-2014 14:18:07 Setting valves: 25 to 1
30-Jul-2014 14:18:07 Setting valves: 25 to 0
30-Jul-2014 14:18:07 Setting valves: 25 to 1
30-Jul-2014 14:18:08 Setting valves: 25 to 0
30-Jul-2014 14:18:08 Setting valves: 25 to 1
30-Jul-2014 14:18:09 Setting valves: 25 to 0
30-Jul-2014 14:18:09 Setting valves: 25 to 1
30-Jul-2014 14:18:10 Setting valves: 25 to 0
30-Jul-2014 14:18:10 Setting valves: 25 to 1
30-Jul-2014 14:18:10 Setting valves: 25 to 0
30-Jul-2014 14:18:10 Setting valves: 25 to 1
30-Jul-2014 14:18:11 Setting valves: 25 to 0
30-Jul-2014 14:18:12 Setting valves: 25 to 1
30-Jul-2014 14:18:12 Setting valves: 25 to 0
30-Jul-2014 14:18:12 Setting valves: 25 to 1
30-Jul-2014 14:18:13 Setting valves: 25 to 0
30-Jul-2014 14:18:13 Setting valves: 25 to 1
30-Jul-2014 14:18:13 Setting valves: 25 to 0
30-Jul-2014 14:18:13 Setting valves: 25 to 1
30-Jul-2014 14:18:14 Setting valves: 25 to 0
30-Jul-2014 14:18:14 Setting valves: 25 to 1
30-Jul-2014 14:18:14 Setting valves: 25 to 0
30-Jul-2014 14:18:15 Setting valves: 25 to 1
30-Jul-2014 14:18:15 Setting valves: 25 to 0
30-Jul-2014 14:18:15 Setting valves: 25 to 1
30-Jul-2014 14:18:16 Setting valves: 25 to 0
30-Jul-2014 14:18:16 Setting valves: 25 to 1
30-Jul-2014 14:18:16 Setting valves: 25 to 0
30-Jul-2014 14:18:17 Setting valves: 25 to 1
30-Jul-2014 14:18:19 Setting valves: 24 to 0
30-Jul-2014 14:18:21 Setting valves: 24 to 1
30-Jul-2014 14:18:23 Setting valves: 24 to 0
30-Jul-2014 14:18:39 Setting valves: 24 to 1
30-Jul-2014 14:18:40 Setting valves: 25 to 0
30-Jul-2014 14:18:40 Setting valves: 25 to 1
30-Jul-2014 14:18:41 Setting valves: 25 to 0
30-Jul-2014 14:18:41 Setting valves: 25 to 1
30-Jul-2014 14:18:43 Setting valves: 25 to 0
30-Jul-2014 14:18:45 Setting valves: 25 to 1
30-Jul-2014 14:18:46 Setting valves: 25 to 0
30-Jul-2014 14:18:46 Error: expected to set values 0 read back 1
30-Jul-2014 14:18:46 Retried setting valves; succeeded!
30-Jul-2014 14:18:48 Setting valves: 25 to 1
30-Jul-2014 14:18:49 Setting valves: 25 to 0
30-Jul-2014 14:18:50 Setting valves: 25 to 1
30-Jul-2014 14:18:52 Setting valves: 25 to 0
30-Jul-2014 14:18:52 Error: expected to set values 0 read back 1
30-Jul-2014 14:18:53 Retried setting valves; succeeded!
30-Jul-2014 14:18:53 Setting valves: 25 to 1
30-Jul-2014 14:18:53 Setting valves: 25 to 0
30-Jul-2014 14:18:54 Setting valves: 25 to 1
30-Jul-2014 14:18:54 Setting valves: 25 to 0
30-Jul-2014 14:18:55 Setting valves: 25 to 1
30-Jul-2014 14:18:56 Setting valves: 25 to 0
30-Jul-2014 14:18:56 Setting valves: 25 to 1
30-Jul-2014 14:18:56 Setting valves: 25 to 0
30-Jul-2014 14:18:56 Setting valves: 25 to 1
30-Jul-2014 14:18:57 Setting valves: 25 to 0
30-Jul-2014 14:18:57 Setting valves: 25 to 1
30-Jul-2014 14:18:58 Setting valves: 25 to 0
30-Jul-2014 14:18:58 Setting valves: 25 to 1
30-Jul-2014 14:18:58 Setting valves: 25 to 0
30-Jul-2014 14:18:59 Setting valves: 25 to 1
30-Jul-2014 14:18:59 Setting valves: 25 to 0
30-Jul-2014 14:18:59 Setting valves: 25 to 1
30-Jul-2014 14:19:00 Setting valves: 25 to 0
30-Jul-2014 14:19:00 Setting valves: 25 to 1
30-Jul-2014 14:19:00 Setting valves: 25 to 0
30-Jul-2014 14:19:01 Setting valves: 25 to 1
30-Jul-2014 14:19:01 Setting valves: 25 to 0
30-Jul-2014 14:19:01 Setting valves: 25 to 1
30-Jul-2014 14:19:02 Setting valves: 25 to 0
30-Jul-2014 14:19:02 Setting valves: 25 to 1
30-Jul-2014 14:19:03 Setting valves: 25 to 0
30-Jul-2014 14:19:03 Setting valves: 25 to 1
30-Jul-2014 14:19:03 Setting valves: 25 to 0
30-Jul-2014 14:19:04 Setting valves: 25 to 1
30-Jul-2014 14:19:30 Setting valves: 25 to 0
30-Jul-2014 14:19:31 Setting valves: 25 to 1
30-Jul-2014 14:19:32 Setting valves: 25 to 0
30-Jul-2014 14:19:33 Setting valves: 11 to 1
30-Jul-2014 14:19:34 Setting valves: 11 to 0
30-Jul-2014 14:19:34 Setting valves: 11 to 1
30-Jul-2014 14:19:35 Setting valves: 11 to 0
30-Jul-2014 14:19:35 Setting valves: 11 to 1
30-Jul-2014 14:19:37 Setting valves: 11 to 0
30-Jul-2014 14:19:37 Setting valves: 11 to 1
30-Jul-2014 14:19:37 Setting valves: 11 to 0
30-Jul-2014 14:19:38 Setting valves: 11 to 1
30-Jul-2014 14:19:38 Setting valves: 11 to 0
30-Jul-2014 14:19:38 Setting valves: 11 to 1
30-Jul-2014 14:19:38 Setting valves: 11 to 0
