30-Jul-2014 17:23:55
D:\Secondlife-32\Matlab\BeadSynthesizerV3.0\Scripts\SynthesisLog_20140730-02.txt
BEAD PRODUCTION LOG
Chip serial code: BS3.0-PMF-07.30.14-ch01
Mixer cleaning time = 6.00 sec
Mixing time = 1.00 min 45.00 sec
Drop stabilization time = 30.00 sec
UV polymerization time = 2.00 min 30.00 sec
Polymerization channel = Polymerization
Resistances Mixer 1 = [Sm, Dy, Tm, CeTb, Eu, mix] [14.47  14.37  14.47  16.82  14.00   0.74]
Resistances Mix2r 2 = [Sm, Dy, Tm, CeTb, Eu, mix] [14.97  14.74  15.90  14.00  14.00   0.29]
Oil: ch = 3, press = 9.00 psi
Push Water: ch = 2, press = 5.50 psi
Lanthanide MFCS Channels: [Sm, Dy, Tm, CeTb, Eu]  [6,  7,  4,  1,  5,]
Lanthanide Valves: [Sm, Dy, Tm, CeTb, Eu]  [C2,  C3,  C4,  C6,  C1]
Mixer 1
Code#	Flow_Sm	Flow_Dy	Flow_Tm	Flow_CeTb	Flow_Eu	P_Sm	P_Dy	P_Tm	P_CeTb	P_Eu
30-Jul-2014 17:23:59 Setting valves: 24 to 1
30-Jul-2014 17:24:00 Setting valves: 25 to 1
30-Jul-2014 17:24:00 Setting valves: 26 to 1
30-Jul-2014 17:24:00 Setting valves: 27 to 1
30-Jul-2014 17:24:00 Setting valves: 28 to 1
30-Jul-2014 17:24:00 Setting valves: 29 to 1
30-Jul-2014 17:24:00 Setting valves: 30 to 1
30-Jul-2014 17:24:00 Setting valves: 31 to 1
30-Jul-2014 17:24:00 Setting valves: 32 to 1
30-Jul-2014 17:24:00 Setting valves: 33 to 1
30-Jul-2014 17:24:00 Setting valves: 34 to 1
30-Jul-2014 17:24:00 Setting valves: 34 to 0
30-Jul-2014 17:24:00 Setting valves: 9 to 0
30-Jul-2014 17:24:00 Setting valves: 12  18 to 0  0
30-Jul-2014 17:24:00 Setting valves: 24 to 0
30-Jul-2014 17:24:01 Setting valves: 31 to 0
30-Jul-2014 17:24:07 Setting valves: 24 to 1
30-Jul-2014 17:24:08 Setting valves: 19 to 0
30-Jul-2014 17:25:55 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 17:25:55 Setting valves: 12  18 to 1  1
30-Jul-2014 17:25:55 Setting valves: 16 to 0
30-Jul-2014 17:25:56 Setting valves: 13 to 0
30-Jul-2014 17:26:11 Setting valves: 11 to 0
% Making Code # 1 = [0.00  0.00  0.00  0.00]
30-Jul-2014 17:29:16 Setting valves: 11 to 1
30-Jul-2014 17:29:16 Setting valves: 11 to 1
30-Jul-2014 17:29:17 Setting valves: 13 to 1
30-Jul-2014 17:29:17 Setting valves: 12  18 to 0  0
30-Jul-2014 17:29:17 Setting valves: 24 to 0
30-Jul-2014 17:29:18 Setting valves: 31 to 0
30-Jul-2014 17:29:25 Setting valves: 24 to 1
30-Jul-2014 17:29:27 Setting valves: 23 to 0
30-Jul-2014 17:29:27 Setting valves: 19 to 0
30-Jul-2014 17:31:12 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 17:31:13 Setting valves: 12  18 to 1  1
30-Jul-2014 17:31:13 Setting valves: 16 to 0
30-Jul-2014 17:31:13 Setting valves: 13 to 0
30-Jul-2014 17:31:30 Setting valves: 11 to 0
% Making Code # 2 = [0.00  0.00  0.05  0.00]
30-Jul-2014 17:34:36 Setting valves: 11 to 1
30-Jul-2014 17:34:36 Setting valves: 11 to 1
30-Jul-2014 17:34:37 Setting valves: 13 to 1
30-Jul-2014 17:34:37 Setting valves: 12  18 to 0  0
30-Jul-2014 17:34:37 Setting valves: 24 to 0
30-Jul-2014 17:34:38 Setting valves: 31 to 0
30-Jul-2014 17:34:45 Setting valves: 24 to 1
30-Jul-2014 17:34:47 Setting valves: 23 to 0
30-Jul-2014 17:34:47 Setting valves: 19 to 0
30-Jul-2014 17:36:32 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 17:36:33 Setting valves: 12  18 to 1  1
30-Jul-2014 17:36:33 Setting valves: 16 to 0
30-Jul-2014 17:36:33 Setting valves: 13 to 0
30-Jul-2014 17:36:50 Setting valves: 11 to 0
% Making Code # 3 = [0.00  0.00  0.15  0.00]
30-Jul-2014 17:39:56 Setting valves: 11 to 1
30-Jul-2014 17:39:56 Setting valves: 11 to 1
30-Jul-2014 17:39:57 Setting valves: 13 to 1
30-Jul-2014 17:39:57 Setting valves: 12  18 to 0  0
30-Jul-2014 17:39:57 Setting valves: 24 to 0
30-Jul-2014 17:39:58 Setting valves: 31 to 0
30-Jul-2014 17:40:05 Setting valves: 24 to 1
30-Jul-2014 17:40:07 Setting valves: 23 to 0
30-Jul-2014 17:40:07 Setting valves: 19 to 0
30-Jul-2014 17:41:53 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 17:41:53 Setting valves: 12  18 to 1  1
30-Jul-2014 17:41:53 Setting valves: 16 to 0
30-Jul-2014 17:41:54 Setting valves: 13 to 0
30-Jul-2014 17:42:10 Setting valves: 11 to 0
% Making Code # 4 = [0.00  0.00  0.35  0.00]
30-Jul-2014 17:45:16 Setting valves: 11 to 1
30-Jul-2014 17:45:16 Setting valves: 11 to 1
30-Jul-2014 17:45:17 Setting valves: 13 to 1
30-Jul-2014 17:45:17 Setting valves: 12  18 to 0  0
30-Jul-2014 17:45:17 Setting valves: 24 to 0
30-Jul-2014 17:45:18 Setting valves: 31 to 0
30-Jul-2014 17:45:25 Setting valves: 24 to 1
30-Jul-2014 17:45:27 Setting valves: 23 to 0
30-Jul-2014 17:45:27 Setting valves: 19 to 0
30-Jul-2014 17:47:13 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 17:47:13 Setting valves: 12  18 to 1  1
30-Jul-2014 17:47:13 Setting valves: 16 to 0
30-Jul-2014 17:47:14 Setting valves: 13 to 0
30-Jul-2014 17:47:30 Setting valves: 11 to 0
% Making Code # 5 = [0.00  0.00  0.77  0.00]
30-Jul-2014 17:51:47 Setting valves: 11 to 1
30-Jul-2014 17:52:14 Setting valves: 9 to 1
30-Jul-2014 17:52:14 Setting valves: 8 to 0
30-Jul-2014 17:52:16 Setting valves: 11 to 0
30-Jul-2014 17:54:42 Setting valves: 11 to 1
30-Jul-2014 17:54:43 Setting valves: 11 to 1
30-Jul-2014 17:54:43 Setting valves: 13 to 1
30-Jul-2014 17:54:43 Setting valves: 8 to 1
30-Jul-2014 17:54:43 Setting valves: 9 to 1
30-Jul-2014 17:54:43 Setting valves: 10 to 1
30-Jul-2014 17:54:44 Setting valves: 11 to 1
30-Jul-2014 17:54:44 Setting valves: 12 to 1
30-Jul-2014 17:54:44 Setting valves: 13 to 1
30-Jul-2014 17:54:44 Setting valves: 15 to 1
30-Jul-2014 17:54:44 Setting valves: 16 to 1
30-Jul-2014 17:54:44 Setting valves: 17 to 1
30-Jul-2014 17:54:44 Setting valves: 18 to 1
30-Jul-2014 17:54:44 Setting valves: 19 to 1
30-Jul-2014 17:54:44 Setting valves: 20 to 1
30-Jul-2014 17:54:44 Setting valves: 22 to 1
30-Jul-2014 17:54:44 Setting valves: 23 to 1
30-Jul-2014 17:54:44 Setting valves: 24 to 1
30-Jul-2014 17:54:44 Setting valves: 25 to 1
30-Jul-2014 17:54:44 Setting valves: 26 to 1
30-Jul-2014 17:54:44 Setting valves: 27 to 1
30-Jul-2014 17:54:44 Setting valves: 28 to 1
30-Jul-2014 17:54:44 Setting valves: 29 to 1
30-Jul-2014 17:54:44 Setting valves: 30 to 1
30-Jul-2014 17:54:44 Setting valves: 31 to 1
30-Jul-2014 17:54:44 Setting valves: 32 to 1
30-Jul-2014 17:54:44 Setting valves: 33 to 1
30-Jul-2014 17:54:44 Setting valves: 34 to 1
% STOPPED!
