30-Jul-2014 19:09:09
D:\Secondlife-32\Matlab\BeadSynthesizerV3.0\Scripts\SynthesisLog_20140730-03.txt
BEAD PRODUCTION LOG
Chip serial code: BS3.0-PMF-07.30.14-ch01
Mixer cleaning time = 6.00 sec
Mixing time = 1.00 min 45.00 sec
Drop stabilization time = 30.00 sec
UV polymerization time = 2.00 min 30.00 sec
Polymerization channel = Polymerization
Resistances Mixer 1 = [Sm, Dy, Tm, CeTb, Eu, mix] [14.47  14.37  14.47  16.82  14.00   0.74]
Resistances Mix2r 2 = [Sm, Dy, Tm, CeTb, Eu, mix] [14.97  14.74  15.90  14.00  14.00   0.29]
Oil: ch = 3, press = 9.00 psi
Push Water: ch = 2, press = 5.50 psi
Lanthanide MFCS Channels: [Sm, Dy, Tm, CeTb, Eu]  [6,  7,  4,  1,  5,]
Lanthanide Valves: [Sm, Dy, Tm, CeTb, Eu]  [C2,  C3,  C4,  C6,  C1]
Mixer 1
Code#	Flow_Sm	Flow_Dy	Flow_Tm	Flow_CeTb	Flow_Eu	P_Sm	P_Dy	P_Tm	P_CeTb	P_Eu
30-Jul-2014 19:41:21 Setting valves: 26 to 0
30-Jul-2014 19:41:21 Setting valves: 19 to 0
30-Jul-2014 19:43:07 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 19:43:07 Setting valves: 12  18 to 1  1
30-Jul-2014 19:43:08 Setting valves: 16 to 0
30-Jul-2014 19:43:08 Setting valves: 13 to 0
30-Jul-2014 19:43:25 Setting valves: 11 to 0
% Making Code # 7 = [0.00  0.00  0.05  0.74]
30-Jul-2014 19:46:30 Setting valves: 11 to 1
30-Jul-2014 19:46:31 Setting valves: 11 to 1
30-Jul-2014 19:46:31 Setting valves: 13 to 1
30-Jul-2014 19:46:32 Setting valves: 12  18 to 0  0
30-Jul-2014 19:46:32 Setting valves: 24 to 0
30-Jul-2014 19:46:33 Setting valves: 31 to 0
30-Jul-2014 19:46:40 Setting valves: 24 to 1
30-Jul-2014 19:46:41 Setting valves: 23 to 0
30-Jul-2014 19:46:41 Setting valves: 26 to 0
30-Jul-2014 19:46:41 Setting valves: 19 to 0
30-Jul-2014 19:48:27 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 19:48:27 Setting valves: 12  18 to 1  1
30-Jul-2014 19:48:28 Setting valves: 16 to 0
30-Jul-2014 19:48:28 Setting valves: 13 to 0
30-Jul-2014 19:48:45 Setting valves: 11 to 0
% Making Code # 8 = [0.00  0.00  0.15  0.74]
30-Jul-2014 19:51:50 Setting valves: 11 to 1
30-Jul-2014 19:51:51 Setting valves: 11 to 1
30-Jul-2014 19:51:51 Setting valves: 13 to 1
30-Jul-2014 19:51:51 Setting valves: 12  18 to 0  0
30-Jul-2014 19:51:52 Setting valves: 24 to 0
30-Jul-2014 19:51:53 Setting valves: 31 to 0
30-Jul-2014 19:52:00 Setting valves: 24 to 1
30-Jul-2014 19:52:01 Setting valves: 20 to 0
30-Jul-2014 19:52:01 Setting valves: 19 to 0
30-Jul-2014 19:53:47 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 19:53:47 Setting valves: 12  18 to 1  1
30-Jul-2014 19:53:48 Setting valves: 16 to 0
30-Jul-2014 19:53:48 Setting valves: 13 to 0
30-Jul-2014 19:54:05 Setting valves: 11 to 0
% Making Code # 9 = [0.04  0.00  0.00  0.00]
30-Jul-2014 19:57:10 Setting valves: 11 to 1
30-Jul-2014 19:57:11 Setting valves: 11 to 1
30-Jul-2014 19:57:11 Setting valves: 13 to 1
30-Jul-2014 19:57:11 Setting valves: 12  18 to 0  0
30-Jul-2014 19:57:12 Setting valves: 24 to 0
30-Jul-2014 19:57:13 Setting valves: 31 to 0
30-Jul-2014 19:57:20 Setting valves: 24 to 1
30-Jul-2014 19:57:21 Setting valves: 20 to 0
30-Jul-2014 19:57:21 Setting valves: 23 to 0
30-Jul-2014 19:57:21 Setting valves: 19 to 0
30-Jul-2014 19:59:07 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 19:59:07 Setting valves: 12  18 to 1  1
30-Jul-2014 19:59:08 Setting valves: 16 to 0
30-Jul-2014 19:59:08 Setting valves: 13 to 0
30-Jul-2014 19:59:25 Setting valves: 11 to 0
% Making Code # 10 = [0.04  0.00  0.05  0.00]
30-Jul-2014 20:02:30 Setting valves: 11 to 1
30-Jul-2014 20:02:31 Setting valves: 11 to 1
30-Jul-2014 20:02:31 Setting valves: 13 to 1
30-Jul-2014 20:02:31 Setting valves: 12  18 to 0  0
30-Jul-2014 20:02:32 Setting valves: 24 to 0
30-Jul-2014 20:02:33 Setting valves: 31 to 0
30-Jul-2014 20:02:40 Setting valves: 24 to 1
30-Jul-2014 20:02:41 Setting valves: 20 to 0
30-Jul-2014 20:02:41 Setting valves: 23 to 0
30-Jul-2014 20:02:41 Setting valves: 19 to 0
30-Jul-2014 20:04:27 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 20:04:27 Setting valves: 12  18 to 1  1
30-Jul-2014 20:04:28 Setting valves: 16 to 0
30-Jul-2014 20:04:28 Setting valves: 13 to 0
30-Jul-2014 20:04:45 Setting valves: 11 to 0
% Making Code # 11 = [0.04  0.00  0.15  0.00]
30-Jul-2014 20:07:50 Setting valves: 11 to 1
30-Jul-2014 20:07:51 Setting valves: 11 to 1
30-Jul-2014 20:07:51 Setting valves: 13 to 1
30-Jul-2014 20:07:51 Setting valves: 12  18 to 0  0
30-Jul-2014 20:07:52 Setting valves: 24 to 0
30-Jul-2014 20:07:53 Setting valves: 31 to 0
30-Jul-2014 20:08:00 Setting valves: 24 to 1
30-Jul-2014 20:08:01 Setting valves: 20 to 0
30-Jul-2014 20:08:01 Setting valves: 23 to 0
30-Jul-2014 20:08:01 Setting valves: 19 to 0
30-Jul-2014 20:09:47 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 20:09:47 Setting valves: 12  18 to 1  1
30-Jul-2014 20:09:48 Setting valves: 16 to 0
30-Jul-2014 20:09:48 Setting valves: 13 to 0
30-Jul-2014 20:10:05 Setting valves: 11 to 0
% Making Code # 12 = [0.04  0.00  0.35  0.00]
30-Jul-2014 20:13:10 Setting valves: 11 to 1
30-Jul-2014 20:13:11 Setting valves: 11 to 1
30-Jul-2014 20:13:11 Setting valves: 13 to 1
30-Jul-2014 20:13:11 Setting valves: 12  18 to 0  0
30-Jul-2014 20:13:12 Setting valves: 24 to 0
30-Jul-2014 20:13:13 Setting valves: 31 to 0
30-Jul-2014 20:13:20 Setting valves: 24 to 1
30-Jul-2014 20:13:21 Setting valves: 20 to 0
30-Jul-2014 20:13:21 Setting valves: 23 to 0
30-Jul-2014 20:13:21 Setting valves: 19 to 0
30-Jul-2014 20:15:07 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 20:15:07 Setting valves: 12  18 to 1  1
30-Jul-2014 20:15:08 Setting valves: 16 to 0
30-Jul-2014 20:15:08 Setting valves: 13 to 0
30-Jul-2014 20:15:25 Setting valves: 11 to 0
% Making Code # 13 = [0.04  0.00  0.77  0.00]
30-Jul-2014 20:18:30 Setting valves: 11 to 1
30-Jul-2014 20:18:31 Setting valves: 11 to 1
30-Jul-2014 20:18:31 Setting valves: 13 to 1
30-Jul-2014 20:18:31 Setting valves: 12  18 to 0  0
30-Jul-2014 20:18:32 Setting valves: 24 to 0
30-Jul-2014 20:18:33 Setting valves: 31 to 0
30-Jul-2014 20:18:40 Setting valves: 24 to 1
30-Jul-2014 20:18:41 Setting valves: 20 to 0
30-Jul-2014 20:18:41 Setting valves: 26 to 0
30-Jul-2014 20:18:41 Setting valves: 19 to 0
30-Jul-2014 20:20:27 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 20:20:27 Setting valves: 12  18 to 1  1
30-Jul-2014 20:20:28 Setting valves: 16 to 0
30-Jul-2014 20:20:28 Setting valves: 13 to 0
30-Jul-2014 20:20:45 Setting valves: 11 to 0
% Making Code # 14 = [0.04  0.00  0.00  0.74]
30-Jul-2014 20:23:50 Setting valves: 11 to 1
30-Jul-2014 20:23:51 Setting valves: 11 to 1
30-Jul-2014 20:23:51 Setting valves: 13 to 1
30-Jul-2014 20:23:51 Setting valves: 12  18 to 0  0
30-Jul-2014 20:23:52 Setting valves: 24 to 0
30-Jul-2014 20:23:53 Setting valves: 31 to 0
30-Jul-2014 20:24:00 Setting valves: 24 to 1
30-Jul-2014 20:24:01 Setting valves: 20 to 0
30-Jul-2014 20:24:01 Setting valves: 23 to 0
30-Jul-2014 20:24:01 Setting valves: 26 to 0
30-Jul-2014 20:24:01 Setting valves: 19 to 0
30-Jul-2014 20:25:47 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 20:25:47 Setting valves: 12  18 to 1  1
30-Jul-2014 20:25:48 Setting valves: 16 to 0
30-Jul-2014 20:25:49 Setting valves: 13 to 0
30-Jul-2014 20:26:05 Setting valves: 11 to 0
% Making Code # 15 = [0.04  0.00  0.05  0.74]
30-Jul-2014 20:29:10 Setting valves: 11 to 1
30-Jul-2014 20:29:11 Setting valves: 11 to 1
30-Jul-2014 20:29:11 Setting valves: 13 to 1
30-Jul-2014 20:29:11 Setting valves: 12  18 to 0  0
30-Jul-2014 20:29:12 Setting valves: 24 to 0
30-Jul-2014 20:29:13 Setting valves: 31 to 0
30-Jul-2014 20:29:20 Setting valves: 24 to 1
30-Jul-2014 20:29:21 Setting valves: 20 to 0
30-Jul-2014 20:29:21 Setting valves: 23 to 0
30-Jul-2014 20:29:21 Setting valves: 26 to 0
30-Jul-2014 20:29:21 Setting valves: 19 to 0
30-Jul-2014 20:31:07 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 20:31:07 Setting valves: 12  18 to 1  1
30-Jul-2014 20:31:08 Setting valves: 16 to 0
30-Jul-2014 20:31:08 Setting valves: 13 to 0
30-Jul-2014 20:31:25 Setting valves: 11 to 0
% Making Code # 16 = [0.04  0.00  0.15  0.74]
30-Jul-2014 20:34:30 Setting valves: 11 to 1
30-Jul-2014 20:34:31 Setting valves: 11 to 1
30-Jul-2014 20:34:31 Setting valves: 13 to 1
30-Jul-2014 20:34:31 Setting valves: 12  18 to 0  0
30-Jul-2014 20:34:32 Setting valves: 24 to 0
30-Jul-2014 20:34:33 Setting valves: 31 to 0
30-Jul-2014 20:34:40 Setting valves: 24 to 1
30-Jul-2014 20:34:41 Setting valves: 20 to 0
30-Jul-2014 20:34:41 Setting valves: 19 to 0
30-Jul-2014 20:36:27 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 20:36:27 Setting valves: 12  18 to 1  1
30-Jul-2014 20:36:28 Setting valves: 16 to 0
30-Jul-2014 20:36:28 Setting valves: 13 to 0
30-Jul-2014 20:36:45 Setting valves: 11 to 0
% Making Code # 17 = [0.11  0.00  0.00  0.00]
30-Jul-2014 20:39:50 Setting valves: 11 to 1
30-Jul-2014 20:39:51 Setting valves: 11 to 1
30-Jul-2014 20:39:51 Setting valves: 13 to 1
30-Jul-2014 20:39:51 Setting valves: 12  18 to 0  0
30-Jul-2014 20:39:52 Setting valves: 24 to 0
30-Jul-2014 20:39:53 Setting valves: 31 to 0
30-Jul-2014 20:40:00 Setting valves: 24 to 1
30-Jul-2014 20:40:01 Setting valves: 20 to 0
30-Jul-2014 20:40:01 Setting valves: 23 to 0
30-Jul-2014 20:40:01 Setting valves: 19 to 0
30-Jul-2014 20:41:47 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 20:41:47 Setting valves: 12  18 to 1  1
30-Jul-2014 20:41:48 Setting valves: 16 to 0
30-Jul-2014 20:41:48 Setting valves: 13 to 0
30-Jul-2014 20:42:05 Setting valves: 11 to 0
% Making Code # 18 = [0.11  0.00  0.05  0.00]
30-Jul-2014 20:45:10 Setting valves: 11 to 1
30-Jul-2014 20:45:11 Setting valves: 11 to 1
30-Jul-2014 20:45:11 Setting valves: 13 to 1
30-Jul-2014 20:45:11 Setting valves: 12  18 to 0  0
30-Jul-2014 20:45:12 Setting valves: 24 to 0
30-Jul-2014 20:45:13 Setting valves: 31 to 0
30-Jul-2014 20:45:20 Setting valves: 24 to 1
30-Jul-2014 20:45:21 Setting valves: 20 to 0
30-Jul-2014 20:45:21 Setting valves: 23 to 0
30-Jul-2014 20:45:21 Setting valves: 19 to 0
30-Jul-2014 20:47:07 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 20:47:07 Setting valves: 12  18 to 1  1
30-Jul-2014 20:47:08 Setting valves: 16 to 0
30-Jul-2014 20:47:08 Setting valves: 13 to 0
30-Jul-2014 20:47:25 Setting valves: 11 to 0
% Making Code # 19 = [0.11  0.00  0.15  0.00]
30-Jul-2014 20:50:30 Setting valves: 11 to 1
30-Jul-2014 20:50:31 Setting valves: 11 to 1
30-Jul-2014 20:50:31 Setting valves: 13 to 1
30-Jul-2014 20:50:31 Setting valves: 12  18 to 0  0
30-Jul-2014 20:50:32 Setting valves: 24 to 0
30-Jul-2014 20:50:33 Setting valves: 31 to 0
30-Jul-2014 20:50:40 Setting valves: 24 to 1
30-Jul-2014 20:50:41 Setting valves: 20 to 0
30-Jul-2014 20:50:41 Setting valves: 23 to 0
30-Jul-2014 20:50:41 Setting valves: 19 to 0
30-Jul-2014 20:52:27 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 20:52:27 Setting valves: 12  18 to 1  1
30-Jul-2014 20:52:28 Setting valves: 16 to 0
30-Jul-2014 20:52:28 Setting valves: 13 to 0
30-Jul-2014 20:52:45 Setting valves: 11 to 0
% Making Code # 20 = [0.11  0.00  0.35  0.00]
30-Jul-2014 20:55:50 Setting valves: 11 to 1
30-Jul-2014 20:55:51 Setting valves: 11 to 1
30-Jul-2014 20:55:51 Setting valves: 13 to 1
30-Jul-2014 20:55:51 Setting valves: 12  18 to 0  0
30-Jul-2014 20:55:52 Setting valves: 24 to 0
30-Jul-2014 20:55:53 Setting valves: 31 to 0
30-Jul-2014 20:56:00 Setting valves: 24 to 1
30-Jul-2014 20:56:01 Setting valves: 20 to 0
30-Jul-2014 20:56:01 Setting valves: 23 to 0
30-Jul-2014 20:56:01 Setting valves: 19 to 0
30-Jul-2014 20:57:47 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 20:57:47 Setting valves: 12  18 to 1  1
30-Jul-2014 20:57:48 Setting valves: 16 to 0
30-Jul-2014 20:57:48 Setting valves: 13 to 0
30-Jul-2014 20:58:05 Setting valves: 11 to 0
% Making Code # 21 = [0.11  0.00  0.77  0.00]
30-Jul-2014 21:01:10 Setting valves: 11 to 1
30-Jul-2014 21:01:11 Setting valves: 11 to 1
30-Jul-2014 21:01:11 Setting valves: 13 to 1
30-Jul-2014 21:01:11 Setting valves: 12  18 to 0  0
30-Jul-2014 21:01:12 Setting valves: 24 to 0
30-Jul-2014 21:01:13 Setting valves: 31 to 0
30-Jul-2014 21:01:20 Setting valves: 24 to 1
30-Jul-2014 21:01:21 Setting valves: 20 to 0
30-Jul-2014 21:01:21 Setting valves: 26 to 0
30-Jul-2014 21:01:21 Setting valves: 19 to 0
30-Jul-2014 21:03:07 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 21:03:07 Setting valves: 12  18 to 1  1
30-Jul-2014 21:03:08 Setting valves: 16 to 0
30-Jul-2014 21:03:08 Setting valves: 13 to 0
30-Jul-2014 21:03:25 Setting valves: 11 to 0
% Making Code # 22 = [0.11  0.00  0.00  0.74]
30-Jul-2014 21:06:30 Setting valves: 11 to 1
30-Jul-2014 21:06:31 Setting valves: 11 to 1
30-Jul-2014 21:06:31 Setting valves: 13 to 1
30-Jul-2014 21:06:31 Setting valves: 12  18 to 0  0
30-Jul-2014 21:06:32 Setting valves: 24 to 0
30-Jul-2014 21:06:33 Setting valves: 31 to 0
30-Jul-2014 21:06:40 Setting valves: 24 to 1
30-Jul-2014 21:06:41 Setting valves: 20 to 0
30-Jul-2014 21:06:41 Setting valves: 23 to 0
30-Jul-2014 21:06:41 Setting valves: 26 to 0
30-Jul-2014 21:06:41 Setting valves: 19 to 0
30-Jul-2014 21:08:27 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 21:08:27 Setting valves: 12  18 to 1  1
30-Jul-2014 21:08:28 Setting valves: 16 to 0
30-Jul-2014 21:08:28 Setting valves: 13 to 0
30-Jul-2014 21:08:45 Setting valves: 11 to 0
% Making Code # 23 = [0.11  0.00  0.05  0.74]
30-Jul-2014 21:11:50 Setting valves: 11 to 1
30-Jul-2014 21:11:51 Setting valves: 11 to 1
30-Jul-2014 21:11:51 Setting valves: 13 to 1
30-Jul-2014 21:11:51 Setting valves: 12  18 to 0  0
30-Jul-2014 21:11:52 Setting valves: 24 to 0
30-Jul-2014 21:11:53 Setting valves: 31 to 0
30-Jul-2014 21:12:00 Setting valves: 24 to 1
30-Jul-2014 21:12:01 Setting valves: 20 to 0
30-Jul-2014 21:12:01 Setting valves: 23 to 0
30-Jul-2014 21:12:01 Setting valves: 26 to 0
30-Jul-2014 21:13:47 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 21:13:47 Setting valves: 12  18 to 1  1
30-Jul-2014 21:13:48 Setting valves: 16 to 0
30-Jul-2014 21:13:48 Setting valves: 13 to 0
30-Jul-2014 21:14:05 Setting valves: 11 to 0
% Making Code # 24 = [0.11  0.00  0.15  0.74]
30-Jul-2014 21:17:10 Setting valves: 11 to 1
30-Jul-2014 21:17:11 Setting valves: 11 to 1
30-Jul-2014 21:17:11 Setting valves: 13 to 1
30-Jul-2014 21:17:11 Setting valves: 12  18 to 0  0
30-Jul-2014 21:17:12 Setting valves: 24 to 0
30-Jul-2014 21:17:13 Setting valves: 31 to 0
30-Jul-2014 21:17:20 Setting valves: 24 to 1
30-Jul-2014 21:17:21 Setting valves: 20 to 0
30-Jul-2014 21:17:21 Setting valves: 19 to 0
30-Jul-2014 21:19:07 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 21:19:07 Setting valves: 12  18 to 1  1
30-Jul-2014 21:19:08 Setting valves: 16 to 0
30-Jul-2014 21:19:08 Setting valves: 13 to 0
30-Jul-2014 21:19:25 Setting valves: 11 to 0
% Making Code # 25 = [0.21  0.00  0.00  0.00]
30-Jul-2014 21:22:30 Setting valves: 11 to 1
30-Jul-2014 21:22:31 Setting valves: 11 to 1
30-Jul-2014 21:22:31 Setting valves: 13 to 1
30-Jul-2014 21:22:31 Setting valves: 12  18 to 0  0
30-Jul-2014 21:22:32 Setting valves: 24 to 0
30-Jul-2014 21:22:33 Setting valves: 31 to 0
30-Jul-2014 21:22:40 Setting valves: 24 to 1
30-Jul-2014 21:22:41 Setting valves: 20 to 0
30-Jul-2014 21:22:41 Setting valves: 23 to 0
30-Jul-2014 21:22:41 Setting valves: 19 to 0
30-Jul-2014 21:24:27 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 21:24:27 Setting valves: 12  18 to 1  1
30-Jul-2014 21:24:28 Setting valves: 16 to 0
30-Jul-2014 21:24:28 Setting valves: 13 to 0
30-Jul-2014 21:24:45 Setting valves: 11 to 0
% Making Code # 26 = [0.21  0.00  0.05  0.00]
30-Jul-2014 21:27:51 Setting valves: 11 to 1
30-Jul-2014 21:27:51 Setting valves: 11 to 1
30-Jul-2014 21:27:51 Setting valves: 13 to 1
30-Jul-2014 21:27:52 Setting valves: 12  18 to 0  0
30-Jul-2014 21:27:52 Setting valves: 24 to 0
30-Jul-2014 21:27:53 Setting valves: 31 to 0
30-Jul-2014 21:28:00 Setting valves: 24 to 1
30-Jul-2014 21:28:01 Setting valves: 20 to 0
30-Jul-2014 21:28:01 Setting valves: 23 to 0
30-Jul-2014 21:28:01 Setting valves: 19 to 0
30-Jul-2014 21:29:47 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 21:29:47 Setting valves: 12  18 to 1  1
30-Jul-2014 21:29:48 Setting valves: 16 to 0
30-Jul-2014 21:29:48 Setting valves: 13 to 0
30-Jul-2014 21:30:05 Setting valves: 11 to 0
% Making Code # 27 = [0.21  0.00  0.15  0.00]
30-Jul-2014 21:33:11 Setting valves: 11 to 1
30-Jul-2014 21:33:11 Setting valves: 11 to 1
30-Jul-2014 21:33:11 Setting valves: 13 to 1
30-Jul-2014 21:33:12 Setting valves: 12  18 to 0  0
30-Jul-2014 21:33:12 Setting valves: 24 to 0
30-Jul-2014 21:33:13 Setting valves: 31 to 0
30-Jul-2014 21:33:20 Setting valves: 24 to 1
30-Jul-2014 21:33:21 Setting valves: 20 to 0
30-Jul-2014 21:33:21 Setting valves: 23 to 0
30-Jul-2014 21:33:21 Setting valves: 19 to 0
30-Jul-2014 21:35:07 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 21:35:07 Setting valves: 12  18 to 1  1
30-Jul-2014 21:35:08 Setting valves: 16 to 0
30-Jul-2014 21:35:08 Setting valves: 13 to 0
30-Jul-2014 21:35:25 Setting valves: 11 to 0
% Making Code # 28 = [0.21  0.00  0.35  0.00]
30-Jul-2014 21:38:31 Setting valves: 11 to 1
30-Jul-2014 21:38:31 Setting valves: 11 to 1
30-Jul-2014 21:38:31 Setting valves: 13 to 1
30-Jul-2014 21:38:32 Setting valves: 12  18 to 0  0
30-Jul-2014 21:38:32 Setting valves: 24 to 0
30-Jul-2014 21:38:33 Setting valves: 31 to 0
30-Jul-2014 21:38:40 Setting valves: 24 to 1
30-Jul-2014 21:38:41 Setting valves: 20 to 0
30-Jul-2014 21:38:41 Setting valves: 23 to 0
30-Jul-2014 21:38:41 Setting valves: 19 to 0
30-Jul-2014 21:40:27 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 21:40:27 Setting valves: 12  18 to 1  1
30-Jul-2014 21:40:28 Setting valves: 16 to 0
30-Jul-2014 21:40:28 Setting valves: 13 to 0
30-Jul-2014 21:40:45 Setting valves: 11 to 0
% Making Code # 29 = [0.21  0.00  0.77  0.00]
30-Jul-2014 21:43:50 Setting valves: 11 to 1
30-Jul-2014 21:43:51 Setting valves: 11 to 1
30-Jul-2014 21:43:51 Setting valves: 13 to 1
30-Jul-2014 21:43:52 Setting valves: 12  18 to 0  0
30-Jul-2014 21:43:52 Setting valves: 24 to 0
30-Jul-2014 21:43:53 Setting valves: 31 to 0
30-Jul-2014 21:44:00 Setting valves: 24 to 1
30-Jul-2014 21:44:01 Setting valves: 20 to 0
30-Jul-2014 21:44:01 Setting valves: 26 to 0
30-Jul-2014 21:44:01 Setting valves: 19 to 0
30-Jul-2014 21:45:47 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 21:45:47 Setting valves: 12  18 to 1  1
30-Jul-2014 21:45:48 Setting valves: 16 to 0
30-Jul-2014 21:45:48 Setting valves: 13 to 0
30-Jul-2014 21:46:05 Setting valves: 11 to 0
% Making Code # 30 = [0.21  0.00  0.00  0.74]
30-Jul-2014 21:49:10 Setting valves: 11 to 1
30-Jul-2014 21:49:11 Setting valves: 11 to 1
30-Jul-2014 21:49:11 Setting valves: 13 to 1
30-Jul-2014 21:49:11 Setting valves: 12  18 to 0  0
30-Jul-2014 21:49:12 Setting valves: 24 to 0
30-Jul-2014 21:49:13 Setting valves: 31 to 0
30-Jul-2014 21:49:20 Setting valves: 24 to 1
30-Jul-2014 21:49:21 Setting valves: 20 to 0
30-Jul-2014 21:49:21 Setting valves: 19 to 0
30-Jul-2014 21:51:07 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 21:51:07 Setting valves: 12  18 to 1  1
30-Jul-2014 21:51:08 Setting valves: 16 to 0
30-Jul-2014 21:51:08 Setting valves: 13 to 0
30-Jul-2014 21:51:25 Setting valves: 11 to 0
% Making Code # 31 = [0.37  0.00  0.00  0.00]
30-Jul-2014 21:54:30 Setting valves: 11 to 1
30-Jul-2014 21:54:31 Setting valves: 11 to 1
30-Jul-2014 21:54:31 Setting valves: 13 to 1
30-Jul-2014 21:54:31 Setting valves: 12  18 to 0  0
30-Jul-2014 21:54:32 Setting valves: 24 to 0
30-Jul-2014 21:54:33 Setting valves: 31 to 0
30-Jul-2014 21:54:40 Setting valves: 24 to 1
30-Jul-2014 21:54:41 Setting valves: 20 to 0
30-Jul-2014 21:54:41 Setting valves: 23 to 0
30-Jul-2014 21:54:41 Setting valves: 19 to 0
30-Jul-2014 21:56:27 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 21:56:27 Setting valves: 12  18 to 1  1
30-Jul-2014 21:56:28 Setting valves: 16 to 0
30-Jul-2014 21:56:28 Setting valves: 13 to 0
30-Jul-2014 21:56:45 Setting valves: 11 to 0
% Making Code # 32 = [0.37  0.00  0.05  0.00]
30-Jul-2014 21:59:50 Setting valves: 11 to 1
30-Jul-2014 21:59:51 Setting valves: 11 to 1
30-Jul-2014 21:59:51 Setting valves: 13 to 1
30-Jul-2014 21:59:51 Setting valves: 12  18 to 0  0
30-Jul-2014 21:59:52 Setting valves: 24 to 0
30-Jul-2014 21:59:53 Setting valves: 31 to 0
30-Jul-2014 22:00:00 Setting valves: 24 to 1
30-Jul-2014 22:00:01 Setting valves: 20 to 0
30-Jul-2014 22:00:01 Setting valves: 23 to 0
30-Jul-2014 22:00:01 Setting valves: 19 to 0
30-Jul-2014 22:01:47 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 22:01:47 Setting valves: 12  18 to 1  1
30-Jul-2014 22:01:48 Setting valves: 16 to 0
30-Jul-2014 22:01:48 Setting valves: 13 to 0
30-Jul-2014 22:02:05 Setting valves: 11 to 0
% Making Code # 33 = [0.37  0.00  0.15  0.00]
30-Jul-2014 22:05:10 Setting valves: 11 to 1
30-Jul-2014 22:05:11 Setting valves: 11 to 1
30-Jul-2014 22:05:11 Setting valves: 13 to 1
30-Jul-2014 22:05:11 Setting valves: 12  18 to 0  0
30-Jul-2014 22:05:12 Setting valves: 24 to 0
30-Jul-2014 22:05:13 Setting valves: 31 to 0
30-Jul-2014 22:05:20 Setting valves: 24 to 1
30-Jul-2014 22:05:21 Setting valves: 20 to 0
30-Jul-2014 22:05:21 Setting valves: 23 to 0
30-Jul-2014 22:05:21 Setting valves: 19 to 0
30-Jul-2014 22:07:07 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 22:07:07 Setting valves: 12  18 to 1  1
30-Jul-2014 22:07:08 Setting valves: 16 to 0
30-Jul-2014 22:07:08 Setting valves: 13 to 0
30-Jul-2014 22:07:25 Setting valves: 11 to 0
% Making Code # 34 = [0.37  0.00  0.35  0.00]
30-Jul-2014 22:10:30 Setting valves: 11 to 1
30-Jul-2014 22:10:31 Setting valves: 11 to 1
30-Jul-2014 22:10:31 Setting valves: 13 to 1
30-Jul-2014 22:10:31 Setting valves: 12  18 to 0  0
30-Jul-2014 22:10:32 Setting valves: 24 to 0
30-Jul-2014 22:10:33 Setting valves: 31 to 0
30-Jul-2014 22:10:40 Setting valves: 24 to 1
30-Jul-2014 22:10:41 Setting valves: 20 to 0
30-Jul-2014 22:10:41 Setting valves: 19 to 0
30-Jul-2014 22:12:27 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
30-Jul-2014 22:12:27 Setting valves: 12  18 to 1  1
30-Jul-2014 22:12:28 Setting valves: 16 to 0
30-Jul-2014 22:12:29 Setting valves: 13 to 0
30-Jul-2014 22:12:45 Setting valves: 11 to 0
% Making Code # 35 = [0.62  0.00  0.00  0.00]
30-Jul-2014 22:15:50 Setting valves: 11 to 1
