23-Nov-2014 12:53:30
D:\Secondlife-32\Matlab\BeadSynthesizerV3.0\Scripts\SynthesisLog_20141123-01.txt
BEAD PRODUCTION LOG
Chip serial code: BS3.0-PMF-07.25.14-ch03
Mixer cleaning time = 6.00 sec
Mixing time = 1.00 min 45.00 sec
Drop stabilization time = 30.00 sec
UV polymerization time = 2.00 min 30.00 sec
Polymerization channel = Polymerization
Resistances Mixer 1 = [Sm, Dy, Tm, CeTb, Eu, mix] [15.92  16.90  15.05  16.29  14.00   0.63]
Resistances Mix2r 2 = [Sm, Dy, Tm, CeTb, Eu, mix] [14.97  14.74  15.90  14.00  14.00   0.29]
Oil: ch = 3, press = 8.50 psi
Push Water: ch = 2, press = 7.00 psi
Lanthanide MFCS Channels: [Sm, Dy, Tm, CeTb, Eu]  [6,  7,  4,  1,  5,]
Lanthanide Valves: [Sm, Dy, Tm, CeTb, Eu]  [C2,  C3,  C4,  C6,  C1]
Mixer 1
Code#	Flow_Sm	Flow_Dy	Flow_Tm	Flow_CeTb	Flow_Eu	P_Sm	P_Dy	P_Tm	P_CeTb	P_Eu
23-Nov-2014 16:42:57 Setting valves: 22 to 0
23-Nov-2014 16:42:58 Setting valves: 26 to 0
23-Nov-2014 16:42:58 Setting valves: 19 to 0
23-Nov-2014 16:44:43 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
23-Nov-2014 16:44:44 Setting valves: 12  18 to 1  1
23-Nov-2014 16:44:44 Setting valves: 16 to 0
23-Nov-2014 16:44:45 Setting valves: 13 to 0
23-Nov-2014 16:45:01 Setting valves: 11 to 0
% Making Code # 44 = [0.53  0.15  0.00  0.20]
23-Nov-2014 16:48:07 Setting valves: 11 to 1
23-Nov-2014 16:48:07 Setting valves: 11 to 1
23-Nov-2014 16:48:07 Setting valves: 13 to 1
23-Nov-2014 16:48:08 Setting valves: 12  18 to 0  0
23-Nov-2014 16:48:08 Setting valves: 24 to 0
23-Nov-2014 16:48:09 Setting valves: 31 to 0
23-Nov-2014 16:48:16 Setting valves: 24 to 1
23-Nov-2014 16:48:17 Setting valves: 20 to 0
23-Nov-2014 16:48:18 Setting valves: 26 to 0
23-Nov-2014 16:48:18 Setting valves: 19 to 0
23-Nov-2014 16:50:03 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
23-Nov-2014 16:50:03 Setting valves: 12  18 to 1  1
23-Nov-2014 16:50:04 Setting valves: 16 to 0
23-Nov-2014 16:50:04 Setting valves: 13 to 0
23-Nov-2014 16:50:21 Setting valves: 11 to 0
% Making Code # 45 = [0.22  0.00  0.00  0.20]
23-Nov-2014 16:53:27 Setting valves: 11 to 1
23-Nov-2014 16:53:27 Setting valves: 11 to 1
23-Nov-2014 16:53:27 Setting valves: 13 to 1
23-Nov-2014 16:53:28 Setting valves: 12  18 to 0  0
23-Nov-2014 16:53:28 Setting valves: 24 to 0
23-Nov-2014 16:53:29 Setting valves: 31 to 0
23-Nov-2014 16:53:36 Setting valves: 24 to 1
23-Nov-2014 16:53:37 Setting valves: 20 to 0
23-Nov-2014 16:53:37 Setting valves: 22 to 0
23-Nov-2014 16:53:37 Setting valves: 23 to 0
23-Nov-2014 16:53:38 Setting valves: 19 to 0
23-Nov-2014 16:55:24 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
23-Nov-2014 16:55:24 Setting valves: 12  18 to 1  1
23-Nov-2014 16:55:24 Setting valves: 16 to 0
23-Nov-2014 16:55:25 Setting valves: 13 to 0
23-Nov-2014 16:55:41 Setting valves: 11 to 0
% Making Code # 46 = [0.35  0.08  0.50  0.00]
23-Nov-2014 16:58:47 Setting valves: 11 to 1
23-Nov-2014 16:58:47 Setting valves: 11 to 1
23-Nov-2014 16:58:48 Setting valves: 13 to 1
23-Nov-2014 16:58:48 Setting valves: 12  18 to 0  0
23-Nov-2014 16:58:49 Setting valves: 24 to 0
23-Nov-2014 16:58:50 Setting valves: 31 to 0
23-Nov-2014 16:58:56 Setting valves: 24 to 1
23-Nov-2014 16:58:57 Setting valves: 22 to 0
23-Nov-2014 16:58:58 Setting valves: 19 to 0
23-Nov-2014 17:00:43 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
23-Nov-2014 17:00:43 Setting valves: 12  18 to 1  1
23-Nov-2014 17:00:44 Setting valves: 16 to 0
23-Nov-2014 17:00:44 Setting valves: 13 to 0
23-Nov-2014 17:01:01 Setting valves: 11 to 0
% Making Code # 47 = [0.00  0.36  0.00  0.00]
23-Nov-2014 17:04:07 Setting valves: 11 to 1
23-Nov-2014 17:04:07 Setting valves: 11 to 1
23-Nov-2014 17:04:07 Setting valves: 13 to 1
23-Nov-2014 17:04:08 Setting valves: 12  18 to 0  0
23-Nov-2014 17:04:08 Setting valves: 24 to 0
23-Nov-2014 17:04:09 Setting valves: 31 to 0
23-Nov-2014 17:04:16 Setting valves: 24 to 1
23-Nov-2014 17:04:17 Setting valves: 22 to 0
23-Nov-2014 17:04:17 Setting valves: 23 to 0
23-Nov-2014 17:04:18 Setting valves: 26 to 0
23-Nov-2014 17:04:18 Setting valves: 19 to 0
23-Nov-2014 17:06:04 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
23-Nov-2014 17:06:04 Setting valves: 12  18 to 1  1
23-Nov-2014 17:06:04 Setting valves: 16 to 0
23-Nov-2014 17:06:05 Setting valves: 13 to 0
23-Nov-2014 17:06:21 Setting valves: 11 to 0
% Making Code # 48 = [0.00  0.08  0.25  0.20]
23-Nov-2014 17:09:27 Setting valves: 11 to 1
23-Nov-2014 17:09:27 Setting valves: 11 to 1
23-Nov-2014 17:09:28 Setting valves: 13 to 1
23-Nov-2014 17:09:28 Setting valves: 12  18 to 0  0
23-Nov-2014 17:09:28 Setting valves: 24 to 0
23-Nov-2014 17:09:29 Setting valves: 31 to 0
23-Nov-2014 17:09:36 Setting valves: 24 to 1
23-Nov-2014 17:09:37 Setting valves: 22 to 0
23-Nov-2014 17:09:37 Setting valves: 23 to 0
23-Nov-2014 17:09:38 Setting valves: 26 to 0
23-Nov-2014 17:09:38 Setting valves: 19 to 0
23-Nov-2014 17:11:23 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
23-Nov-2014 17:11:24 Setting valves: 12  18 to 1  1
23-Nov-2014 17:11:24 Setting valves: 16 to 0
23-Nov-2014 17:11:25 Setting valves: 13 to 0
23-Nov-2014 17:11:41 Setting valves: 11 to 0
% Making Code # 49 = [0.00  0.03  0.36  0.20]
23-Nov-2014 17:14:47 Setting valves: 11 to 1
23-Nov-2014 17:14:47 Setting valves: 11 to 1
23-Nov-2014 17:14:47 Setting valves: 13 to 1
23-Nov-2014 17:14:48 Setting valves: 12  18 to 0  0
23-Nov-2014 17:14:48 Setting valves: 24 to 0
23-Nov-2014 17:14:49 Setting valves: 31 to 0
23-Nov-2014 17:14:56 Setting valves: 24 to 1
23-Nov-2014 17:14:57 Setting valves: 22 to 0
23-Nov-2014 17:14:57 Setting valves: 23 to 0
23-Nov-2014 17:14:58 Setting valves: 19 to 0
23-Nov-2014 17:16:43 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
23-Nov-2014 17:16:43 Setting valves: 12  18 to 1  1
23-Nov-2014 17:16:44 Setting valves: 16 to 0
23-Nov-2014 17:16:44 Setting valves: 13 to 0
23-Nov-2014 17:17:01 Setting valves: 11 to 0
% Making Code # 50 = [0.00  0.08  0.50  0.00]
23-Nov-2014 17:20:07 Setting valves: 11 to 1
23-Nov-2014 17:20:07 Setting valves: 11 to 1
23-Nov-2014 17:20:08 Setting valves: 13 to 1
23-Nov-2014 17:20:08 Setting valves: 12  18 to 0  0
23-Nov-2014 17:20:08 Setting valves: 24 to 0
23-Nov-2014 17:20:09 Setting valves: 31 to 0
23-Nov-2014 17:20:16 Setting valves: 24 to 1
23-Nov-2014 17:20:17 Setting valves: 20 to 0
23-Nov-2014 17:20:17 Setting valves: 22 to 0
23-Nov-2014 17:20:17 Setting valves: 23 to 0
23-Nov-2014 17:20:18 Setting valves: 19 to 0
23-Nov-2014 17:22:03 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
23-Nov-2014 17:22:03 Setting valves: 12  18 to 1  1
23-Nov-2014 17:22:04 Setting valves: 16 to 0
23-Nov-2014 17:22:04 Setting valves: 13 to 0
23-Nov-2014 17:22:19 Setting valves: 11 to 0
% Making Code # 51 = [0.35  0.03  0.36  0.00]
23-Nov-2014 17:25:23 Setting valves: 11 to 1
23-Nov-2014 17:25:23 Setting valves: 11 to 1
23-Nov-2014 17:25:24 Setting valves: 13 to 1
23-Nov-2014 17:25:24 Setting valves: 12  18 to 0  0
23-Nov-2014 17:25:24 Setting valves: 24 to 0
23-Nov-2014 17:25:25 Setting valves: 31 to 0
23-Nov-2014 17:25:32 Setting valves: 24 to 1
23-Nov-2014 17:25:33 Setting valves: 20 to 0
23-Nov-2014 17:25:33 Setting valves: 22 to 0
23-Nov-2014 17:25:33 Setting valves: 23 to 0
23-Nov-2014 17:25:34 Setting valves: 26 to 0
23-Nov-2014 17:25:34 Setting valves: 19 to 0
23-Nov-2014 17:27:19 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
23-Nov-2014 17:27:20 Setting valves: 12  18 to 1  1
23-Nov-2014 17:27:20 Setting valves: 16 to 0
23-Nov-2014 17:27:21 Setting valves: 13 to 0
23-Nov-2014 17:27:37 Setting valves: 11 to 0
% Making Code # 52 = [0.05  0.03  0.07  0.20]
23-Nov-2014 17:30:43 Setting valves: 11 to 1
23-Nov-2014 17:30:43 Setting valves: 11 to 1
23-Nov-2014 17:30:44 Setting valves: 13 to 1
23-Nov-2014 17:30:44 Setting valves: 12  18 to 0  0
23-Nov-2014 17:30:44 Setting valves: 24 to 0
23-Nov-2014 17:30:45 Setting valves: 31 to 0
23-Nov-2014 17:30:52 Setting valves: 24 to 1
23-Nov-2014 17:30:53 Setting valves: 20 to 0
23-Nov-2014 17:30:53 Setting valves: 22 to 0
23-Nov-2014 17:30:53 Setting valves: 23 to 0
23-Nov-2014 17:30:54 Setting valves: 26 to 0
23-Nov-2014 17:30:54 Setting valves: 19 to 0
23-Nov-2014 17:32:39 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
23-Nov-2014 17:32:40 Setting valves: 12  18 to 1  1
23-Nov-2014 17:32:40 Setting valves: 16 to 0
23-Nov-2014 17:32:41 Setting valves: 13 to 0
23-Nov-2014 17:32:57 Setting valves: 11 to 0
% Making Code # 53 = [0.12  0.24  0.18  0.20]
23-Nov-2014 17:36:03 Setting valves: 11 to 1
23-Nov-2014 17:36:03 Setting valves: 11 to 1
23-Nov-2014 17:36:04 Setting valves: 13 to 1
23-Nov-2014 17:36:04 Setting valves: 12  18 to 0  0
23-Nov-2014 17:36:04 Setting valves: 24 to 0
23-Nov-2014 17:36:05 Setting valves: 31 to 0
23-Nov-2014 17:36:12 Setting valves: 24 to 1
23-Nov-2014 17:36:13 Setting valves: 20 to 0
23-Nov-2014 17:36:13 Setting valves: 22 to 0
23-Nov-2014 17:36:14 Setting valves: 19 to 0
23-Nov-2014 17:37:59 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
23-Nov-2014 17:37:59 Setting valves: 12  18 to 1  1
23-Nov-2014 17:38:00 Setting valves: 16 to 0
23-Nov-2014 17:38:00 Setting valves: 13 to 0
23-Nov-2014 17:38:17 Setting valves: 11 to 0
% Making Code # 54 = [0.35  0.03  0.00  0.00]
23-Nov-2014 17:41:23 Setting valves: 11 to 1
23-Nov-2014 17:41:23 Setting valves: 11 to 1
23-Nov-2014 17:41:23 Setting valves: 13 to 1
23-Nov-2014 17:41:24 Setting valves: 12  18 to 0  0
23-Nov-2014 17:41:24 Setting valves: 24 to 0
23-Nov-2014 17:41:25 Setting valves: 31 to 0
23-Nov-2014 17:41:32 Setting valves: 24 to 1
23-Nov-2014 17:41:33 Setting valves: 22 to 0
23-Nov-2014 17:41:33 Setting valves: 23 to 0
23-Nov-2014 17:41:34 Setting valves: 26 to 0
23-Nov-2014 17:41:34 Setting valves: 19 to 0
23-Nov-2014 17:43:19 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
23-Nov-2014 17:43:20 Setting valves: 12  18 to 1  1
23-Nov-2014 17:43:20 Setting valves: 16 to 0
23-Nov-2014 17:43:20 Setting valves: 13 to 0
23-Nov-2014 17:43:37 Setting valves: 11 to 0
% Making Code # 55 = [0.00  0.24  0.18  0.20]
23-Nov-2014 17:46:43 Setting valves: 11 to 1
23-Nov-2014 17:46:43 Setting valves: 11 to 1
23-Nov-2014 17:46:43 Setting valves: 13 to 1
23-Nov-2014 17:46:44 Setting valves: 12  18 to 0  0
23-Nov-2014 17:46:44 Setting valves: 24 to 0
23-Nov-2014 17:46:45 Setting valves: 31 to 0
23-Nov-2014 17:46:52 Setting valves: 24 to 1
23-Nov-2014 17:46:53 Setting valves: 20 to 0
23-Nov-2014 17:46:53 Setting valves: 22 to 0
23-Nov-2014 17:46:54 Setting valves: 26 to 0
23-Nov-2014 17:46:54 Setting valves: 19 to 0
23-Nov-2014 17:48:39 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
23-Nov-2014 17:48:40 Setting valves: 12  18 to 1  1
23-Nov-2014 17:48:40 Setting valves: 16 to 0
23-Nov-2014 17:48:41 Setting valves: 13 to 0
23-Nov-2014 17:48:57 Setting valves: 11 to 0
% Making Code # 56 = [0.05  0.15  0.00  0.79]
23-Nov-2014 17:52:03 Setting valves: 11 to 1
23-Nov-2014 17:52:03 Setting valves: 11 to 1
23-Nov-2014 17:52:03 Setting valves: 13 to 1
23-Nov-2014 17:52:04 Setting valves: 12  18 to 0  0
23-Nov-2014 17:52:04 Setting valves: 24 to 0
23-Nov-2014 17:52:05 Setting valves: 31 to 0
23-Nov-2014 17:52:12 Setting valves: 24 to 1
23-Nov-2014 17:52:13 Setting valves: 20 to 0
23-Nov-2014 17:52:13 Setting valves: 22 to 0
23-Nov-2014 17:52:14 Setting valves: 19 to 0
23-Nov-2014 17:53:59 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
23-Nov-2014 17:54:00 Setting valves: 12  18 to 1  1
23-Nov-2014 17:54:00 Setting valves: 16 to 0
23-Nov-2014 17:54:01 Setting valves: 13 to 0
23-Nov-2014 17:54:17 Setting valves: 11 to 0
% Making Code # 57 = [0.22  0.15  0.00  0.00]
23-Nov-2014 17:57:23 Setting valves: 11 to 1
23-Nov-2014 17:57:23 Setting valves: 11 to 1
23-Nov-2014 17:57:23 Setting valves: 13 to 1
23-Nov-2014 17:57:24 Setting valves: 12  18 to 0  0
23-Nov-2014 17:57:24 Setting valves: 24 to 0
23-Nov-2014 17:57:25 Setting valves: 31 to 0
23-Nov-2014 17:57:32 Setting valves: 24 to 1
23-Nov-2014 17:57:33 Setting valves: 20 to 0
23-Nov-2014 17:57:33 Setting valves: 23 to 0
23-Nov-2014 17:57:34 Setting valves: 19 to 0
23-Nov-2014 17:59:19 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
23-Nov-2014 17:59:20 Setting valves: 12  18 to 1  1
23-Nov-2014 17:59:20 Setting valves: 16 to 0
23-Nov-2014 17:59:21 Setting valves: 13 to 0
23-Nov-2014 17:59:37 Setting valves: 11 to 0
% Making Code # 58 = [0.12  0.00  0.86  0.00]
23-Nov-2014 18:02:43 Setting valves: 11 to 1
23-Nov-2014 18:02:43 Setting valves: 11 to 1
23-Nov-2014 18:02:43 Setting valves: 13 to 1
23-Nov-2014 18:02:44 Setting valves: 12  18 to 0  0
23-Nov-2014 18:02:44 Setting valves: 24 to 0
23-Nov-2014 18:02:45 Setting valves: 31 to 0
23-Nov-2014 18:02:52 Setting valves: 24 to 1
23-Nov-2014 18:02:53 Setting valves: 20 to 0
23-Nov-2014 18:02:53 Setting valves: 22 to 0
23-Nov-2014 18:02:53 Setting valves: 23 to 0
23-Nov-2014 18:02:54 Setting valves: 26 to 0
23-Nov-2014 18:02:54 Setting valves: 19 to 0
23-Nov-2014 18:04:39 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
23-Nov-2014 18:04:40 Setting valves: 12  18 to 1  1
23-Nov-2014 18:04:40 Setting valves: 16 to 0
23-Nov-2014 18:04:41 Setting valves: 13 to 0
23-Nov-2014 18:04:57 Setting valves: 11 to 0
% Making Code # 59 = [0.12  0.15  0.13  0.20]
23-Nov-2014 18:08:03 Setting valves: 11 to 1
23-Nov-2014 18:08:03 Setting valves: 11 to 1
23-Nov-2014 18:08:04 Setting valves: 13 to 1
23-Nov-2014 18:08:04 Setting valves: 12  18 to 0  0
23-Nov-2014 18:08:04 Setting valves: 24 to 0
23-Nov-2014 18:08:05 Setting valves: 31 to 0
23-Nov-2014 18:08:12 Setting valves: 24 to 1
23-Nov-2014 18:08:13 Setting valves: 22 to 0
23-Nov-2014 18:08:13 Setting valves: 23 to 0
23-Nov-2014 18:08:14 Setting valves: 19 to 0
23-Nov-2014 18:09:59 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
23-Nov-2014 18:10:00 Setting valves: 12  18 to 1  1
23-Nov-2014 18:10:00 Setting valves: 16 to 0
23-Nov-2014 18:10:01 Setting valves: 13 to 0
23-Nov-2014 18:10:17 Setting valves: 11 to 0
% Making Code # 60 = [0.00  0.24  0.47  0.00]
23-Nov-2014 18:13:23 Setting valves: 11 to 1
23-Nov-2014 18:13:23 Setting valves: 11 to 1
23-Nov-2014 18:13:24 Setting valves: 13 to 1
23-Nov-2014 18:13:24 Setting valves: 12  18 to 0  0
23-Nov-2014 18:13:24 Setting valves: 24 to 0
23-Nov-2014 18:13:25 Setting valves: 31 to 0
23-Nov-2014 18:13:32 Setting valves: 24 to 1
23-Nov-2014 18:13:33 Setting valves: 20 to 0
23-Nov-2014 18:13:33 Setting valves: 22 to 0
23-Nov-2014 18:13:34 Setting valves: 19 to 0
23-Nov-2014 18:15:19 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
23-Nov-2014 18:15:20 Setting valves: 12  18 to 1  1
23-Nov-2014 18:15:20 Setting valves: 16 to 0
23-Nov-2014 18:15:21 Setting valves: 13 to 0
23-Nov-2014 18:15:37 Setting valves: 11 to 0
% Making Code # 61 = [0.22  0.03  0.00  0.00]
23-Nov-2014 18:18:43 Setting valves: 11 to 1
23-Nov-2014 18:18:43 Setting valves: 11 to 1
23-Nov-2014 18:18:43 Setting valves: 13 to 1
23-Nov-2014 18:18:44 Setting valves: 12  18 to 0  0
23-Nov-2014 18:18:44 Setting valves: 24 to 0
23-Nov-2014 18:18:45 Setting valves: 31 to 0
23-Nov-2014 18:18:52 Setting valves: 24 to 1
23-Nov-2014 18:18:53 Setting valves: 20 to 0
23-Nov-2014 18:18:53 Setting valves: 22 to 0
23-Nov-2014 18:18:53 Setting valves: 23 to 0
23-Nov-2014 18:18:54 Setting valves: 19 to 0
23-Nov-2014 18:20:40 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
23-Nov-2014 18:20:40 Setting valves: 12  18 to 1  1
23-Nov-2014 18:20:40 Setting valves: 16 to 0
23-Nov-2014 18:20:41 Setting valves: 13 to 0
23-Nov-2014 18:20:57 Setting valves: 11 to 0
% Making Code # 62 = [0.22  0.03  0.18  0.00]
23-Nov-2014 18:24:03 Setting valves: 11 to 1
23-Nov-2014 18:24:03 Setting valves: 11 to 1
23-Nov-2014 18:24:04 Setting valves: 13 to 1
23-Nov-2014 18:24:04 Setting valves: 12  18 to 0  0
23-Nov-2014 18:24:04 Setting valves: 24 to 0
23-Nov-2014 18:24:05 Setting valves: 31 to 0
23-Nov-2014 18:24:12 Setting valves: 24 to 1
23-Nov-2014 18:24:13 Setting valves: 20 to 0
23-Nov-2014 18:24:13 Setting valves: 22 to 0
23-Nov-2014 18:24:14 Setting valves: 19 to 0
23-Nov-2014 18:25:59 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
23-Nov-2014 18:26:00 Setting valves: 12  18 to 1  1
23-Nov-2014 18:26:00 Setting valves: 16 to 0
23-Nov-2014 18:26:00 Setting valves: 13 to 0
23-Nov-2014 18:26:17 Setting valves: 11 to 0
% Making Code # 63 = [0.05  0.24  0.00  0.00]
23-Nov-2014 18:29:23 Setting valves: 11 to 1
23-Nov-2014 18:29:23 Setting valves: 11 to 1
23-Nov-2014 18:29:23 Setting valves: 13 to 1
23-Nov-2014 18:29:24 Setting valves: 12  18 to 0  0
23-Nov-2014 18:29:24 Setting valves: 24 to 0
23-Nov-2014 18:29:25 Setting valves: 31 to 0
23-Nov-2014 18:29:32 Setting valves: 24 to 1
23-Nov-2014 18:29:33 Setting valves: 20 to 0
23-Nov-2014 18:29:33 Setting valves: 23 to 0
23-Nov-2014 18:29:34 Setting valves: 26 to 0
23-Nov-2014 18:29:34 Setting valves: 19 to 0
23-Nov-2014 18:31:19 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
23-Nov-2014 18:31:20 Setting valves: 12  18 to 1  1
23-Nov-2014 18:31:20 Setting valves: 16 to 0
23-Nov-2014 18:31:20 Setting valves: 13 to 0
23-Nov-2014 18:31:37 Setting valves: 11 to 0
% Making Code # 64 = [0.12  0.00  0.49  0.20]
23-Nov-2014 18:34:43 Setting valves: 11 to 1
23-Nov-2014 18:34:43 Setting valves: 11 to 1
23-Nov-2014 18:34:43 Setting valves: 13 to 1
23-Nov-2014 18:34:44 Setting valves: 12  18 to 0  0
23-Nov-2014 18:34:44 Setting valves: 24 to 0
23-Nov-2014 18:34:45 Setting valves: 31 to 0
23-Nov-2014 18:34:52 Setting valves: 24 to 1
23-Nov-2014 18:34:53 Setting valves: 22 to 0
23-Nov-2014 18:34:53 Setting valves: 23 to 0
23-Nov-2014 18:34:54 Setting valves: 26 to 0
23-Nov-2014 18:34:54 Setting valves: 19 to 0
23-Nov-2014 18:36:39 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
23-Nov-2014 18:36:40 Setting valves: 12  18 to 1  1
23-Nov-2014 18:36:40 Setting valves: 16 to 0
23-Nov-2014 18:36:41 Setting valves: 13 to 0
23-Nov-2014 18:36:57 Setting valves: 11 to 0
% Making Code # 65 = [0.00  0.03  0.67  0.20]
23-Nov-2014 18:40:03 Setting valves: 11 to 1
23-Nov-2014 18:40:03 Setting valves: 11 to 1
23-Nov-2014 18:40:04 Setting valves: 13 to 1
23-Nov-2014 18:40:04 Setting valves: 12  18 to 0  0
23-Nov-2014 18:40:04 Setting valves: 24 to 0
23-Nov-2014 18:40:05 Setting valves: 31 to 0
23-Nov-2014 18:40:12 Setting valves: 24 to 1
23-Nov-2014 18:40:13 Setting valves: 20 to 0
23-Nov-2014 18:40:13 Setting valves: 22 to 0
23-Nov-2014 18:40:14 Setting valves: 26 to 0
23-Nov-2014 18:40:14 Setting valves: 19 to 0
23-Nov-2014 18:41:59 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
23-Nov-2014 18:42:00 Setting valves: 12  18 to 1  1
23-Nov-2014 18:42:00 Setting valves: 16 to 0
23-Nov-2014 18:42:01 Setting valves: 13 to 0
23-Nov-2014 18:42:17 Setting valves: 11 to 0
% Making Code # 66 = [0.35  0.15  0.00  0.20]
23-Nov-2014 18:45:23 Setting valves: 11 to 1
23-Nov-2014 18:45:23 Setting valves: 11 to 1
23-Nov-2014 18:45:23 Setting valves: 13 to 1
23-Nov-2014 18:45:24 Setting valves: 12  18 to 0  0
23-Nov-2014 18:45:24 Setting valves: 24 to 0
23-Nov-2014 18:45:25 Setting valves: 31 to 0
23-Nov-2014 18:45:32 Setting valves: 24 to 1
23-Nov-2014 18:45:33 Setting valves: 20 to 0
23-Nov-2014 18:45:33 Setting valves: 22 to 0
23-Nov-2014 18:45:34 Setting valves: 19 to 0
23-Nov-2014 18:47:19 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
23-Nov-2014 18:47:20 Setting valves: 12  18 to 1  1
23-Nov-2014 18:47:20 Setting valves: 16 to 0
23-Nov-2014 18:47:21 Setting valves: 13 to 0
23-Nov-2014 18:47:37 Setting valves: 11 to 0
% Making Code # 67 = [0.35  0.08  0.00  0.00]
23-Nov-2014 18:50:43 Setting valves: 11 to 1
23-Nov-2014 18:50:43 Setting valves: 11 to 1
23-Nov-2014 18:50:43 Setting valves: 13 to 1
23-Nov-2014 18:50:44 Setting valves: 12  18 to 0  0
23-Nov-2014 18:50:44 Setting valves: 24 to 0
23-Nov-2014 18:50:45 Setting valves: 31 to 0
23-Nov-2014 18:50:52 Setting valves: 24 to 1
23-Nov-2014 18:50:53 Setting valves: 20 to 0
23-Nov-2014 18:50:53 Setting valves: 23 to 0
23-Nov-2014 18:50:54 Setting valves: 26 to 0
23-Nov-2014 18:50:54 Setting valves: 19 to 0
23-Nov-2014 18:52:39 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
23-Nov-2014 18:52:40 Setting valves: 12  18 to 1  1
23-Nov-2014 18:52:40 Setting valves: 16 to 0
23-Nov-2014 18:52:41 Setting valves: 13 to 0
23-Nov-2014 18:52:57 Setting valves: 11 to 0
% Making Code # 68 = [0.53  0.00  0.05  0.20]
23-Nov-2014 18:56:03 Setting valves: 11 to 1
23-Nov-2014 18:56:03 Setting valves: 11 to 1
23-Nov-2014 18:56:03 Setting valves: 13 to 1
23-Nov-2014 18:56:04 Setting valves: 12  18 to 0  0
23-Nov-2014 18:56:04 Setting valves: 24 to 0
23-Nov-2014 18:56:05 Setting valves: 31 to 0
23-Nov-2014 18:56:12 Setting valves: 24 to 1
23-Nov-2014 18:56:13 Setting valves: 20 to 0
23-Nov-2014 18:56:13 Setting valves: 22 to 0
23-Nov-2014 18:56:13 Setting valves: 23 to 0
23-Nov-2014 18:56:14 Setting valves: 19 to 0
23-Nov-2014 18:57:59 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
23-Nov-2014 18:58:00 Setting valves: 12  18 to 1  1
23-Nov-2014 18:58:00 Setting valves: 16 to 0
23-Nov-2014 18:58:00 Setting valves: 13 to 0
23-Nov-2014 18:58:17 Setting valves: 11 to 0
% Making Code # 69 = [0.35  0.08  0.25  0.00]
23-Nov-2014 19:01:23 Setting valves: 11 to 1
23-Nov-2014 19:01:23 Setting valves: 11 to 1
23-Nov-2014 19:01:24 Setting valves: 13 to 1
23-Nov-2014 19:01:24 Setting valves: 12  18 to 0  0
23-Nov-2014 19:01:25 Setting valves: 24 to 0
23-Nov-2014 19:01:26 Setting valves: 31 to 0
23-Nov-2014 19:01:32 Setting valves: 24 to 1
23-Nov-2014 19:01:33 Setting valves: 23 to 0
23-Nov-2014 19:01:34 Setting valves: 26 to 0
23-Nov-2014 19:01:34 Setting valves: 19 to 0
23-Nov-2014 19:03:19 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
23-Nov-2014 19:03:20 Setting valves: 12  18 to 1  1
23-Nov-2014 19:03:20 Setting valves: 16 to 0
23-Nov-2014 19:03:21 Setting valves: 13 to 0
23-Nov-2014 19:03:37 Setting valves: 11 to 0
% Making Code # 70 = [0.00  0.00  0.26  0.20]
23-Nov-2014 19:06:43 Setting valves: 11 to 1
23-Nov-2014 19:06:43 Setting valves: 11 to 1
23-Nov-2014 19:06:43 Setting valves: 13 to 1
23-Nov-2014 19:06:44 Setting valves: 12  18 to 0  0
23-Nov-2014 19:06:44 Setting valves: 24 to 0
23-Nov-2014 19:06:45 Setting valves: 31 to 0
23-Nov-2014 19:06:52 Setting valves: 24 to 1
23-Nov-2014 19:06:53 Setting valves: 20 to 0
23-Nov-2014 19:06:53 Setting valves: 22 to 0
23-Nov-2014 19:06:54 Setting valves: 26 to 0
23-Nov-2014 19:06:54 Setting valves: 19 to 0
23-Nov-2014 19:08:39 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
23-Nov-2014 19:08:40 Setting valves: 12  18 to 1  1
23-Nov-2014 19:08:40 Setting valves: 16 to 0
