0,0
-19,0
-38,0
-57,0
0,19
-19,19
-38,19
-57,19
0,38
-19,38
-38,38
-57,38
0,57
-19,57
-38,57
-57,57
0,76
-19,76
-38,76
-57,76
0,95
-19,95
-38,95
-57,95
